番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
12,2020年08月30日,東京,ＨＰ,三菱,アイ,2006年01月,"21,000 Km",CBA-HA1W,3B20,エンジン,２０２０年８月　（２０１６年８月）,エアコン使用での走行時、信号待ちから発車しようとしてアクセルペダルを踏んだところ、エンジン出力上がらずにストールした。再始動は出来たが、アイドリングは安定せず、アクセルペダルを踏んだら再びエンストした。
13,2020年08月30日,神奈川,ＨＰ,ニッサン,デイズ,不明,"60,000 Km",DBA-B21W,3B20,保安灯火,２０２０年５月２日,左側電動格納ドアミラーが閉じない。モーター音がしてギヤが空回りしている。
14,2020年08月30日,神奈川,ＨＰ,トヨタ,ＭＲ－Ｓ,2001年09月,"50,529 Km",TA-ZZW30,1ZZ,エンジン,２０２０年８月３０日,シーケンシャルトランスミッション搭載車で、バックにギアに入れた際にエンストした。
15,2020年08月30日,千葉,ＨＰ,スズキ,ワゴンＲ,2015年07月,"5,100 Km",DBA-MH34S,R06A,制動装置,２０２０年８月２２日,エンジンをかけて５０ｍくらい走行し、小さい下り坂を徐行しながら下りようとしたところ、ブレーキペダルが全く踏み込めなかった。そのままゆっくり端に寄せて停車したときにはエンジンは切れていた。パーキングに入れエンジンをかけ直したら平常通り運転可能になった。
16,2020年08月30日,埼玉,ＨＰ,ルノー,メガーヌＲＳ,2019年09月,"7,703 Km",ABA-BBM5P,M5P,電気装置,２０２０年８月１日,エンジンルームヒューズ１１番が切れ、フューエルポンプが作動しなくなったため、一般道路を走行中にメーターパネルの警告灯が点灯するとともにエンジンが停止し、惰性で路肩に流れ着いた。
17,2020年08月30日,茨城,ＨＰ,アウディ,Ａ４,2018年06月,"10,500 Km",ABA-8WCVN,CVN,エンジン,２０２０年８月２９日午後７時,エンジンが始動できず、セルモーターの回転を継続すると数分後にガソリン臭が発生したため、車外を点検するとエンジンルームの下にガソリンが流出していた。
18,2020年08月30日,愛知,ＨＰ,アウディ,Ａ４,2011年11月,"79,000 Km",ABA-8KCDNF,CDN,動力伝達,２０２０年８月,コンビニに寄りバックしようとしたら、突然警告灯が付き、バックにギアが入らなくなった。
19,2020年08月30日,兵庫,ＨＰ,フォルクスワーゲン,ポロ,2017年03月,"23,000 Km",DBA-6RCJZ,CJZ,エンジン,購入後３年過ぎ,ウォーターポンプの故障が発生し、冷却水が漏れた。
20,2020年08月30日,広島,ＨＰ,ニッサン,デイズ,2016年10月,"39,765 Km",DBA-BA21W,3B20,保安灯火,２０２０年８月,助手席側のミラーが、モーター音はするが開閉しなくなった。
21,2020年08月30日,熊本,ＨＰ,ニッサン,モコ,2012年03月,"44,869 Km",DBA-MG33S,R06A,エンジン,２０２０年２月１０日,運転席モニターに鍵のマークが点灯し、エンジン始動が出来なくなった。
22,2020年08月29日,宮城,24時間電話,スズキ,ワゴンＲ,2011年11月,"86,000 Km",DBA-MH23S,K6A,かじ取り,不明,電動ステアリングロックユニット異常でハンドルロックがかからず、イモビライザ警告灯が点灯して、セルモーターが回らない。
23,2020年08月29日,宮城,ＨＰ,スバル,レガシィ,2011年06月,"115,000 Km",DBA-BR9,EJ25,エンジン,不明,信号待ちのため停止しようとブレーキを若干強めに踏んだところ、エンジン回転数が下がり、エンジンが停止した。
24,2020年08月29日,神奈川,24時間電話,メルセデス・ベンツ,Ｂ１８０,2014年02月,"36,000 Km",DBA-246242,270,かじ取り,２０２０年８月８日,パワーステアリングの不具合により、ハンドルがロックされたかのように重たくなった。
25,2020年08月29日,神奈川,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2015年07月,"23,936 Km",DBA-JF1,S07A,エンジン,２０２０年６月,アイドリングストップ後、発車しようとしたらエンジンが停止した。
26,2020年08月29日,神奈川,ＨＰ,マツダ,ロードスター,2015年10月,"59,700 Km",DBA-ND5RC,P5,電気装置,２０２０年１月,走行中、ＡＢＳシステム異常／ＤＳＣシステム異常／電動バキュームポンプシステム異常の警告表示が出た。
27,2020年08月29日,神奈川,ＨＰ,マツダ,アテンザ,2016年09月,"80,716 Km",LDA-GJ2AW,SH,エンジン,２０２０年７月,走行中、エンジン警告灯が点灯し、アクセルペダルを踏んでもアイドリングより回転が上がらくなり、走行を続けられなくなった。
28,2020年08月29日,埼玉,ＨＰ,アウディ,Ａ１スポーツバック,2012年10月,"77,000 Km",DBA-8XCAX,CAX,緩衝装置,２０２０年７月３０日　日中,駐車場から出庫時ハンドルを切った際に「ガガ」と異音がし、サスペンションらしき金属片が落下した。
29,2020年08月29日,滋賀,ＨＰ,三菱,ｅＫスペース,2015年07月,"42,000 Km",DBA-B11A,3B20,保安灯火,２０２０年８月ごろ,ドアミラーモーターの不良で開閉しなくなった。
30,2020年08月29日,滋賀,ＨＰ,三菱,ｅＫスペース,2015年12月,"32,000 Km",DBA-B11A,3B20,保安灯火,２０２０年８月ごろ,助手席側ドアミラーのオート格納が動かなくなった。
31,2020年08月29日,和歌山,ＨＰ,スバル,レガシィツーリングワゴン,2013年02月,"113,000 Km",DBA-BRG,EJ20,制動装置,２０２０年７月,ブレーキペダルが固くてエンジンが始動しにくい。
32,2020年08月29日,愛媛,ＨＰ,ホンダ,フィット,2020年06月,"1,030 Km",6AA-GR3,LEB-H5,その他,２０２０年８月,マルチパーパスカメラユニットの内部故障により、ホンダセンシングの不良を示すエラーがディスプレイに表示された。
33,2020年08月28日,山形,ＨＰ,ニッサン,スカイライン,2015年03月,"72,300 Km",DBA-YV37,274A,エンジン,２０２０年３月,タイミングチェーンの伸びにより、カム角センサー異常になり、異音とエンジンチェックランプが点灯した。
34,2020年08月28日,東京,ＨＰ,メルセデス・ベンツ,Ｃ２００　ｓｐｏｒｔｓ,2015年05月,不明,RBA-205242,274,排ｶﾞｽ･騒音,不明,ＮＯｘセンサーの不良により、走行中にエンジン警告灯が点灯した。
35,2020年08月28日,神奈川,ＨＰ,スバル,ＷＲＸ　ＳＴＩ,2012年02月,"22,456 Km",CBA-GVB,EJ20,動力伝達,２０２０年７月,クラッチペダルを踏んだ際に、異音が発生した。
36,2020年08月28日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,シャラン,2014年04月,"70,000 Km",DBA-7NCTH,CTH,制動装置,不明,ＡＢＳ警告灯が点灯し、同時期にスピードメーターも動かなくなった。
37,2020年08月28日,栃木,ＨＰ,ニッサン,セレナ　ハイウェイスター,2020年03月,900 Km,DAA-GFC27,MR20-SM24,制動装置,２０２０年６月１５日～,片側１車線道路を４５ｋｍ／ｈ程で走行中、前方に車や歩行者等がおらず危険要因が何も無い状況で急ブレーキがかかった。この日から、かなりの頻度で発生している。
38,2020年08月28日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2012年12月,"159,100 Km",DBA-BRM,FB25,保安灯火,不明,国４７９１（ヘッドランプ）のリコール対象外の車両で、前照灯が光量不足により、車検で不合格になった。
39,2020年08月28日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,８６,2015年02月,"69,000 Km",DBA-ZN6,FA20,動力伝達,不明,クラッチリレーズベアリングの破損により、走行中にクラッチが効かなくなり、エンストした。
40,2020年08月28日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2017年03月,"30,000 Km",DBA-LA600S,KF,エンジン,２０２０年８月２４日　１６時,駐車場で停車して数分後、車をちょっと動かし、再発進しようとエンジンをかけようとしたら始動できなかった。そのうちハンドル下部の鍵を刺すシャフト部分が熱くなってフェンダーから白い煙が出始め、そのまま出火し、車は全焼した。
41,2020年08月28日,三重,ＨＰ,ニッサン,キューブ,2012年12月,"39,900 Km",DBA-Z12,HR15,エンジン,２０２０年８月１３日,走行中にエンジン警告灯が点灯した。
42,2020年08月28日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ４　オールロードクワトロ,2011年02月,"59,500 Km",ABA-8KCDNA,CDN,動力伝達,不明,変速機の不具合により、走行中にエンジンが停止した。
43,2020年08月28日,京都,電話,ＢＭＷ,３２０ｉＭスポーツ,2014年12月,"56,089 Km",DBA-3B20,N20B20B,その他,２０２０年８月２４日,前輪パルスジェネレーター故障により、スピードメーターに正確な速度表示がされなくなった。
44,2020年08月28日,京都,ＨＰ,スバル,レガシィＢ４,2009年12月,"110,000 Km",DBA-BM9,EJ25,動力伝達,２０１９年１０月,マニュアルモードで２速程度まで落とし強めにエンジンブレーキを効かせようとすると、変速直後はエンジンブレーキで減速がかかるが、すぐにエンジンブレーキが効かなくなり勝手に加速を始めてしまう。
45,2020年08月28日,広島,ＨＰ,スバル,フォレスター,2015年02月,"46,000 Km",DBA-SJG,FA20,制動装置,２０２０年８月,バキュームブースターの不良により、エンジン始動時にブレーキペダルを踏む際、ブレーキペダルにロックがかかったような感触を感じるほどブレーキペダルが重くなった。
46,2020年08月28日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2019年07月,"6,000 Km",DBA-JF3,S07B,車枠・車体,２０１９年１０月,ガンメタリック塗装の車でルーフなどにつまようじで穴を開けたように点々と塗装剥げがあった。
47,2020年08月28日,熊本,ＨＰ,スバル,ステラ,2017年08月,不明,DBA-LA150F,KF,制動装置,２０２０年８月３日,カーブ走行中に突然自動制御ブレーキがかかって前のめりになった。
48,2020年08月27日,福島,ＨＰ,ニッサン,エルグランド,2011年01月,"11,600 Km",DBA-PE52,VQ35,かじ取り,２０２０年０８月,パワーステアリングポンプからオイルが漏れた。
49,2020年08月27日,新潟,ＨＰ,ＵＤトラックス,クオン,2014年07月,"259,266 Km",QKG-CW5XL,GH11,排ｶﾞｽ･騒音,２０２０年４月１１日,担当ドライバーによる洗車、車両点検整備の後、駐車場へ移動したところ、突然、大量の白煙を排気するようになり、自走不可能となった。
50,2020年08月27日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,不明,"160,000 Km",LDA-KE2AW,SH,エンジン,２０２０年８月,ラジエータの冷却水が噴き出した。
51,2020年08月27日,東京,ＨＰ,メルセデス・ベンツ,Ｃ２００アバンギャルド,2015年03月,"11,000 Km",RBA-205042C,274,排ｶﾞｽ･騒音,２０２０年０８月,ＮＯｘセンサーの不具合により、高速道路走行中、突然エンジンチェックランプが点灯した。
52,2020年08月27日,東京,ＨＰ,カワサキ,ニンジャ２５０ＳＬ,2018年06月,不明,JBK-BX250A,不明,燃料装置,２０２０年８月１５日,燃料ポンプの故障により、突然エンジンがかからなくなった。
53,2020年08月27日,神奈川,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2017年05月,"31,800 Km",DAA-HE12,HR12-EM57,エンジン,２０２０年６月,立体駐車場で上階へ右折する際、アクセルペダルから足を離し、ブレーキペダルを踏もうとしたところ、大きなエンジン音がし、制御不能な急加速をして壁にぶつかった。
54,2020年08月27日,千葉,ＨＰ,フォルクスワーゲン,パサートヴァリアント,2014年12月,"91,000 Km",DBA-3CCAX,CAX,電気装置,２０１９年に１回、２０２０年に２回,スピードセンサーが故障し、複数の警告灯が点灯した。新車で購入し、以来３回発生している。
55,2020年08月27日,埼玉,ＨＰ,いすゞ,エルガ,2018年03月,"94,025 Km",2KG-LV290N2,4HK1,緩衝装置,２０２０年８月１１日,パーキングブレーキ（ホイールパーク）のリレーバルブ不良により、一般道を走行中に、突然「二―リング」警告灯が点灯し、空気圧が下がっていき、走行不能になった。
56,2020年08月27日,埼玉,ＨＰ,ニッサン,デイズ,2016年11月,"6,100 Km",DBA-B21W,3B20,保安灯火,８月初旬,突然左のドアミラーが開閉できなくなった。
57,2020年08月27日,埼玉,ＨＰ,いすゞ,エルガ,2018年03月,"100,257 Km",2KG-LV290N2,4HK1,緩衝装置,２０２０年８月７日,パーキングブレーキ（ホイールパーク）のリレーバルブ不良により、一般道を走行中に、突然「二―リング」警告灯が点灯し、空気圧が下がっていき、走行不能になった。
58,2020年08月27日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2008年05月,"69,000 Km",DBA-L175S,KF,エンジン,２０２０年８月,エンジンオイルの減りが激しく、３０００ｋｍくらいの走行でオイルが無くなってしまう。
59,2020年08月27日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ルークス,2010年05月,"61,400 Km",DBA-ML21S,K6A,その他,不明,エアコンが効かなくなった。
60,2020年08月27日,群馬,ＨＰ,アウディ,Ａ４,2011年03月,"76,000 Km",ABA-8KCDH,CDH,電気装置,２０２０年７月,エンジンブレーキがかかるような傾斜で長い下り坂を走行した後にアクセルペダルを踏んだところ、マフラーから白煙が上がり、イグニッションコイル異常が発生した。
61,2020年08月27日,群馬,ＨＰ,トヨタ,ヴァンガード,2008年02月,"94,100 Km",DBA-ACA33W,2AZ,車枠・車体,２０１５年,ホワイトパール色塗装の車で、複数部位で不自然な剥離をした。
62,2020年08月27日,栃木,ＨＰ,スバル,レヴォーグ,2014年06月,"74,000 Km",DBA-VM4,FB16,制動装置,２０１８年０８月,ブレーキブースターが負圧漏れを起こしており、エンジン始動前にブレーキペダルを踏むと硬くなっていた。
63,2020年08月27日,岐阜,ＨＰ,スバル,レガシィアウトバック,2016年11月,"31,600 Km",DBA-BS9,FB25,その他,２０２０年８月２５日,航続可能距離表示が５０ｋｍとなっているにも関わらず、燃料切れを起こし、路上でエンジンが停止した。
64,2020年08月27日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,2013年09月,不明,DAA-NHP10,1NZ-1LM,保安灯火,不明,右テールランプに水が入る。
65,2020年08月27日,京都,ＨＰ,ニッサン,ルークス,不明,不明,ML21S,K6A,かじ取り,２０２０年５月,ステアリングロックの不良により、エンジンがかからなくなった。
66,2020年08月27日,京都,ＨＰ,メルセデス・ベンツ,ＳＬＫ２００,2012年07月,"25,000 Km",DBA-172448,271,エンジン,２０２０年７月下旬,異音が発生し、エンジン警告灯（ＭＩＬ）が点灯した。
67,2020年08月27日,大分,ＨＰ,ニッサン,モコ,2012年02月,"31,900 Km",DBA-MG33S,R06A,かじ取り,２０２０年７月,ステアリングロックの不良により、突然エンジンがかからなくなった。
68,2020年08月27日,大分,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ミニクーパー,2014年09月,"50,000 Km",DBA-XM15,B38A15A,エンジン,不明,カムシャフトの不具合により、エンジンの警告表示が出るとともに、エンジンから異常な音が発生した。
69,2020年08月26日,北海道,ＨＰ,トヨタ,ノア,2014年02月,"155,000 Km",DBA-ZRR85G,3ZR,動力伝達,２０１８年８月頃,トランスミッションから異音が出始めた。
70,2020年08月26日,山形,ＨＰ,マツダ,ビアンテ,2009年07月,"85,334 Km",DBA-CCEFW,LF-VD,制動装置,２０２０年８月１日,ＡＢＳユニットの不具合により、走行中、ｉ－ｓｔｏｐ点滅、横滑り警告、ＡＢＳ警告が一気に３つ点灯した。
71,2020年08月26日,秋田,ＨＰ,マツダ,ＣＸ－５,2013年09月,"130,000 Km",LDA-KE2FW,SH,電気装置,２０２０年８月２５日,走行中に突然異音がした。オルタネータのプーリーが外れて脱落したため、部品が落ちたような音がし、すぐにバッテリー充電異常の警告表示がでた。
72,2020年08月26日,東京,ＨＰ,ジープ,レネゲード,2020年06月,"1,600 Km",3BA-BV13PM,55282328,エンジン,停車時,信号等で車が停車した際にエンストし、エンジンの再始動が出来なくなる。
73,2020年08月26日,千葉,ＨＰ,マツダ,デミオ,2016年12月,"47,600 Km",LDA-DJ5FS,S5,エンジン,２０２０年８月,高速道路を走行中にエンジン警告灯が点灯するとともにエンジンが異常振動を起こした。
74,2020年08月26日,栃木,ＨＰ,ボルボ,ＸＣ６０,2013年03月,"87,000 Km",CBA-DB4204TXC,B4204T,動力伝達,５、６年前くらいから,ギアチェンジがスムーズに出来ていない様子で、エンジン回転数があがったりさがったりして、急に発進する。バッグにギアを入れてもすぐに入らない。最近になって「トランスミッション性能低下」の警告が出た。
75,2020年08月26日,愛知,ＨＰ,ニッサン,モコ,2013年02月,"32,578 Km",DBA-MG33S,R06A,かじ取り,２０２０年８月１２日,メーターパネルのエンジンキー警告灯が点灯し、その後、エンジンがかからなくなった。
76,2020年08月26日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2012年12月,"57,000 Km",CBF-TRH226K 改,2TR,車枠・車体,不明,パールホワイト色塗装の車で、塗装が泡のように浮いてきた。
77,2020年08月26日,大阪,ＨＰ,フォルクスワーゲン,ゴルフ,2013年06月,"37,665 Km",DBA-AUCPT,CPT,電気装置,２０２０年７月２９日,後輪のスピードセンサー不良により、駐車していて動き始めた直後、タイヤ圧、ＡＢＳ、ＡＣＣ、スタートアシスト不可等の表示が出た。７年３８０００ｋｍの使用で２回発生している。
78,2020年08月26日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ライズ,2020年01月,不明,5BA-A200A,1KR-VET,電気装置,不明,全方向をモニターで確認できる装置で、バックしようとしたら前方が写らないことがあった。
79,2020年08月26日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ライズ,2020年01月,不明,5BA-A200A,1KR-VET,その他,不明,エアコン使用時、ファンモーターから異音がする。
80,2020年08月26日,山口,ＨＰ,スズキ,スペーシア,2019年10月,不明,DAA-MK53S,R06A-WA05A,エンジン,不明,車両を停止したところエンジンが突然停止し、以後セルモーターは回るがエンジンが全く始動しなくなった。
81,2020年08月26日,徳島,ＨＰ,スズキ,ワゴンＲ,不明,不明,DBA-MH22S,K6A,保安灯火,２０２０年８月２５日,ドアミラーの格納機能が故障し、格納できなくなった。
82,2020年08月25日,青森,ＨＰ,ニッサン,デイズルークス,2016年11月,"17,800 Km",DBA-B21A,3B20,保安灯火,２０２０年８月１７日,ドアロックを解除しても左側ドアミラーが開かなくなった。
83,2020年08月25日,青森,ＨＰ,ヤマハ,ＸＶＳ９５０Ｕ　ＢＯＬＴ　Ｃ,2016年02月,"4,800 Km",EBL-VN04J,N605E,かじ取り,購入時から,ハンドルを掴む力を緩めると、危険なくらいにハンドルがぶれる。
84,2020年08月25日,石川,ＨＰ,スズキ,パレット,2010年02月,"69,100 Km",CBA-MK21S,K6A,その他,２０１７年６月,エアコンのガス漏れで冷房が効かなくなった。
85,2020年08月25日,東京,ＨＰ,トヨタ,ヤリス,2020年06月,"4,200 Km",6AA-MXPH10,M15A-1NM,制動装置,２０２０年８月,ＡＢＳが異常なので販売店で修理して下さい。の表示が出た。
86,2020年08月25日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ルノー,トゥインゴ,2020年03月,不明,3BA-AHH4B,H4B,制動装置,不明,車をバックさせて、ブレーキをかけると、リヤドラムから鳴き（異音）が発生する。
87,2020年08月25日,神奈川,ＨＰ,ＢＭＷ,Ｍ４,2015年12月,"26,000 Km",CBA-3C30,S55B30A,制動装置,２０１９年８月・１１月／２０２０年８月,スピードセンサー不良が発生し、ＡＢＳ、横滑り防止装置などが動作しなくなる。
88,2020年08月25日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2013年03月,"506,900 Km",TKG-FEA50,4P10,エンジン,不明,エンジンのバルブが溶損し、シリンダー内に落ちたため、ピストンに噛み込んでしまい、高速道路を走行中にエンジンが止まった。
89,2020年08月25日,千葉,ＨＰ,ニッサン,セレナ,2013年07月,"50,000 Km",DAA-HFC26,MR20-SM23,エンジン,２０１８年冬,信号待ちで停止中に突然エンジンが停止し、メーター類が全点灯して走行不能になった。朝、走り出し時にキュインキュインとエンジンルームより異音がしている。
90,2020年08月25日,千葉,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント２．０ＴＳＩ,2010年08月,"40,000 Km",ABA-1KCCZ,CCZ,動力伝達,２０１９年１０月,ＤＳＧ（自動変速機）の不良によりシフトインジケータが点滅し、ギヤが抜けバックできない。
91,2020年08月25日,千葉,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2019年04月,"6,100 Km",DBA-JF3,S07B,その他,２０２０年５月・８月,ＡＣＣシステム運転中にＡＣＣシステム・路外逸脱制御システム・ＣＭＢＳ点検警告が点灯し、システムが利用できなくなった。
92,2020年08月25日,埼玉,ＨＰ,ＢＭＷ,３２０ｄ,2015年10月,"20,055 Km",LDA-3D20,N47D20C,電気装置,２０２０年７月上旬,スピードセンサーの異常により、走行中に突然、メーターパネルにＡＢＳ異常・衝突警告装置異常・パンク警告装置異常・走行安定性注意など警告が点灯した。ナビの位置情報も正しく表示されなくなった。
93,2020年08月25日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2015年02月,"185,300 Km",LDF-KDH206V,1KD,走行装置,不明,ディーラーで販売されていたダンロップ製アルミホイールを装着したところ、ハブ座面が錆びてハブとホイールの接地不良が発生し、ホイールナットが頻繁に緩むようになった。
94,2020年08月25日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼット,2009年07月,"30,000 Km",EBD-S321V,KF,制動装置,不明,ＡＢＳユニットの不良により、ブレーキをかけた際にペダルが踏み抜けたような状態になり、ペダルを全力で奥まで踏み込まないとブレーキが効かない状態になった。
95,2020年08月25日,静岡,ＨＰ,ニッサン,デイズ,2014年05月,"42,100 Km",DBA-B21W,3B20,保安灯火,新車購入５年後,ドアロックの開閉時に助手席のドアミラーが開閉しなくなった。
96,2020年08月25日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ミニキャブ,2020年01月,"27,850 Km",HBD-DS17V,R06A,走行装置,不明,左前輪だけが著しく摩耗する。
97,2020年08月25日,三重,ＨＰ,マツダ,アテンザワゴン,2016年08月,"22,000 Km",LDA-GJ2FW,SH,その他,２０２０年８月１４日,カメラの不具合により、ＳＣＢＳ、ＡＬＨ／ＬＡＳシステム異常が表示され、オートハイビーム、自動ブレーキ等が作動しなくなった。
98,2020年08月25日,京都,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2012年08月,"54,800 Km",DBA-MK21S,K6A,かじ取り,不明,電動ステアリングロックの不良により、エンジンがかからなくなった。
99,2020年08月25日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ランドクルーザープラド,2007年06月,"105,100 Km",CBA-TRJ120W,2TR,車枠・車体,去年の７月くらいから,パールホワイト塗装の車で、ボンネットやドア、バンパー等の塗装がパリパリと剥がれた。
100,2020年08月25日,島根,ＨＰ,ニッサン,エルグランド,2010年10月,"85,000 Km",DBA-TE52,QR25,かじ取り,走行中,パワーステアリングポンプからオイルが漏れたため、パワーステアリングが効かなくなった。
101,2020年08月25日,福岡,ＨＰ,トヨタ,アクア,2014年07月,"113,000 Km",DAA-NHP10,1NZ-1LM,保安灯火,不明,ドアミラーが開閉しない時がある。
102,2020年08月25日,鹿児島,電話,いすゞ,エルガ,2018年03月,"107,783 Km",2DG-LV290N2,4HK1,制動装置,通常走行時,デュアルリレーバルブの破損により車両の運行が出来なくなった。
103,2020年08月24日,宮城,ＨＰ,ホンダ,ＳＨＵＴＴＬＥハイブリッド,2017年07月,"26,000 Km",DAA-GP7,LEB-H1,車枠・車体,購入１年半後くらいから,運転席付近からビビリ音が出る。走行中、特に段差のあるような場所で連続的に発生する。
104,2020年08月24日,福島,ﾌﾘｰﾀﾞｲｱﾙ,三菱,アイ,2007年01月,"73,400 Km",CBA-HA1W,3B20,動力伝達,不明,変速機のリコール措置を受けている車で、シフトをＰレンジに入れても坂道で車が動いてしまう症状と、Ｒレンジに入れても動かない症状が出た。
105,2020年08月24日,山形,ＨＰ,ホンダ,アクティトラック,2011年02月,"34,000 Km",HA9,不明,かじ取り,２０２０年８月,パワーステアリングの異常により、速度上昇とともにステアリングが重く固まり、復元力が無くなる。
106,2020年08月24日,東京,ＨＰ,メルセデス・ベンツ,Ｅ２００ワゴン,2019年09月,810 Km,4AA-213277C,264-EM0018,電動機(モーター),２０２０年８月９日,４８Ｖバッテリーの不具合により、走行中にエラーメッセージが表示された。
107,2020年08月24日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2013年08月,"50,000 Km",DBA-E12,HR12,エンジン,不明,ＶＴＣの不具合ににより、走行中にアイドリングランプとエンジンランプが点灯した。
108,2020年08月24日,神奈川,ＨＰ,ニッサン,スカイライン,2019年01月,"30,000 Km",DBA-YV37,274A,制動装置,２０２０年７月,バイパス走行時、何もないところで自動ブレーキが作動した。
