番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
20,2021年01月29日,岡山,ＨＰ,トヨタ,ラクティス,2006年01月,"114,500 Km",DBA-NCP100,1NZ,かじ取り,２０２０年３月９日,パワーステアリングのトルクセンサーの不良により、駐車時にギアをＤからＲにいれたところ、Ｐ／Ｓ表示が赤く点灯するとともにハンドルが重たくなり、左右に曲がり難くなった。
21,2021年01月29日,福岡,ＨＰ,ニッサン,セレナ,2014年06月,"70,600 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２１年１月,ＣＶＴの不具合により、信号待ちで発進しようとアクセルペダルを踏むも全く進まなくなった。
22,2021年01月29日,福岡,ＨＰ,ニッサン,デイズ,2017年03月,"11,159 Km",DBA-B21W,3B20,保安灯火,２０２１年１月,サイドミラーが開閉せず、カタカタと音だけがしている状態になった。
23,2021年01月29日,熊本,ＨＰ,ダイハツ,ハイゼット,2018年01月,"19,600 Km",EBD-S510P,KF,乗車装置,購入時から,降車時、シートベルトを外した後、巻取り不良で垂れたままになる。そのまま再度シートベルトを締めると緩んだままで機能を果たさない。
24,2021年01月29日,大分,ＨＰ,アルファロメオ,ジュリア　クアドリフォリオ,2020年12月,"1,600 Km",ABA-95229,670050436,その他,購入時より,燃費表示計のプログラム不良により、目盛り表示と数値表示が乖離して表示されてしまう。
25,2021年01月28日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ３,2019年11月,不明,6BA-BP5P,P5,エンジン,不明,エンジンの水温の上りが悪く、外気温８℃、水温１２度でエンジン始動後、４５分運転しても水温が５５℃までにしか上がらないため、暖房が効かない。
26,2021年01月28日,新潟,ＨＰ,マツダ,アクセラ,2010年02月,"78,734 Km",DBA-BLEFW,LF,制動装置,２０２０年６月頃,ＡＢＳハイドロリック・ユニットの故障により、ＡＢＳ、ｉ－ｓｔｏｐ、横滑り防止装置の警告灯が点灯し、当該機能が作動しなくなった。
27,2021年01月28日,長野,ＨＰ,ホンダ,フィットハイブリッド,2013年09月,"124,000 Km",DAA-GP5,LEB-H1,動力伝達,昨年末から,朝、エンジンをかけると金属音がするようになった。
28,2021年01月28日,埼玉,ＨＰ,ホンダ,ＶＥＺＥＬツーリング,不明,不明,6BA-RU1,不明,制動装置,通勤時　週２、３回,対向車とカーブ手前ですれ違う時に衝突軽減ブレーキが作動し、ブレーキがかかってしまう。
29,2021年01月28日,愛知,ＨＰ,ボルボ,Ｖ７０,2012年08月,"52,500 Km",DBA-BB4164TW,B4164T,動力伝達,２０２１年１月２７日,始動後、数分のアイドリング中に「トランスミッションセイノウテイカ」の表示が出る。マニュアルモードにしても２速から変速出来ない。４０ｋｍ／ｈを超えると突如４速に。その後、速度低下とともに突然２速になりエンジンブレーキが強くなる。
30,2021年01月28日,愛知,ＨＰ,スズキ,ワゴンＲスティングレー,2015年09月,"46,326 Km",DAA-MH44S,R06A-WA44S,保安灯火,２０２１年１月２５日,ドアミラーを格納した所　左ドアミラーのモーターが回りっぱなしになり格納出来なくなった。
31,2021年01月28日,静岡,ＨＰ,三菱,ｉ－ＭｉＥＶ　Ｍタイプ,2011年12月,"25,000 Km",ZAA-HA3W,Y4F1,電動機(モーター),２０２０年１０月,走行中突然パワーユニット警告灯が点灯しブレーキの効きが悪くなった。
32,2021年01月28日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザ,2012年12月,"130,000 Km",LDA-GJ2FP,SH,エンジン,２０２０年９月,冷却水のバイパスパイプから冷却水が漏れ、エンジンがオーバーヒートして損傷した。
33,2021年01月28日,奈良,電話,メルセデス・ベンツ,Ｅ２５０,2015年08月,"50,000 Km",DBA-212036C,274,燃料装置,２０２０年１月１０日午後５時８分頃,走行開始後しばらくしてエンジンフード左側から発煙を認めるが蒸気と思い走行を継続。その後、焼けた匂いがし信号停止中に出火したため、消防隊を要請し鎮火してもらった。車両鑑定の結果、出火原因はハイプレッションポンプに至る燃料ホースのステンレスメッシュが折損することにより燃料が漏れ帯電する静電気により引火したと推定された。
34,2021年01月27日,福島,ＨＰ,スズキ,ハスラー,2014年11月,"55,500 Km",DBA-MR31S,R06A,保安灯火,２０１９年１０月頃,運転手側窓ガラスが、スイッチで上下の作動しなくなった。
35,2021年01月27日,青森,ＨＰ,スズキ,ジムニー,2020年10月,700 Km,3BA-JB64W,R06A,エンジン,納車１０日後から数回発生,始動ボタンを押してから、エンジンがかかるまでに５秒以上かかる。
36,2021年01月27日,新潟,ＨＰ,三菱,ふそうスーパーグレート,2013年11月,"311,938 Km",QKG-FV50VX,6R10,エンジン,２０２０年１２月５日　１２時４０分,一般道を走行中、突然足元からカンカンと音が鳴りだし、停車できる位置まで走行を考えていたらエンジンエア圧低下の警告表示が出て走行不可となった。
37,2021年01月27日,東京,ＨＰ,いすゞ,エルガ,2020年07月,不明,2PG-LV290N3,4HK1,乗車装置,２０２１年１月２５日,光電管送受光器と光電リレーの不良により、中扉閉め操作時に中扉が閉まらなくなった。
38,2021年01月27日,埼玉,ＨＰ,スズキ,ジムニー,2004年02月,"140,000 Km",TA-JB23W,K6A,乗車装置,２０２０年１２月１０日,シートヒーターのスイッチを入れて、暫くしたらかなり熱く感じたので見たところ、シートが焦げて穴が開いており、乗っていた自分の洋服の背中の部分が焦げていた。
39,2021年01月27日,茨城,ＨＰ,ダイハツ,ハイゼット　カーゴ,2006年01月,"91,300 Km",LE-S320V,EF,制動装置,２０２０年１２月,突然ブレーキペダル踏んでも踏み込めなくなりブレーキが効かなくなった。ペダルを踏み直したところ効いたが、頻繁に発生するようになった。
40,2021年01月27日,愛知,ＨＰ,アストンマーティン,ＶＡＮＴＡＧＥ,2012年11月,"45,000 Km",不明,AM14,動力伝達,不定期,ＡＳＭホース（ミッションの油圧制御ホース）に亀裂が頻発しており、予防的な交換を繰り返している。
41,2021年01月27日,岐阜,ＨＰ,スズキ,ワゴンＲスティングレー,2009年03月,"85,000 Km",CBA-MH23S,K6A,緩衝装置,２０２１年１月,右前輪のコイルスプリングが走行中に折れた。
42,2021年01月27日,三重,ＨＰ,フォルクスワーゲン,ポロＴＳＩ,2011年09月,"99,000 Km",DBA-6RCBZ,CBZ,動力伝達,２０２１年１月２５日,エンジンはかかるが変速機のエラーマークが点灯し、Ｄ２レンジから切り替わらなくなり走行不能になった。
43,2021年01月27日,三重,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スイフト,2018年07月,"96,376 Km",DBA-ZC83S,K12C,制動装置,不明,片側２車線の追い越し車線を走行中に、自動ブレーキが不要作動した。
44,2021年01月27日,大阪,ＨＰ,トヨタ,プリウス,2017年03月,"55,000 Km",DAA-ZVW50,2ZR-1NM,保安灯火,購入時、及びここ１週間前に顕著になった,走行開始後、約３０分経過してオートハイビームランプが突然消灯した。走行中に再び点灯することがあるが、その後消灯する。
45,2021年01月27日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴォクシー,2021年01月,300 Km,DAA-ZWR80G,2ZR-5JM,乗車装置,購入当初から,３列目シートを上げるためのバンドのフックの付け根から異音がする。
46,2021年01月27日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,アクシスＺ,不明,不明,2BJ-SED7J,E31BE,制動装置,不明,減速時に前後輪ブレーキからキーキーと異音がする。
47,2021年01月27日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,アクシスＺ,不明,不明,2BJ-SED7J,E31BE,エンジン,不明,加速が悪く、１４０ｋｍ／ｈまでメーターがあるのに７０－８０ｋｍ／ｈしか出ない。
48,2021年01月27日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ３,2020年10月,不明,5BA-BPFP,不明,車枠・車体,２０２０年１０月購入当初から,購入当初からダッシュボードに色むらがあり、まだらになっている。
49,2021年01月27日,島根,ＨＰ,スバル,ステラ,2010年04月,"68,000 Km",ABA-RN1,EN07,動力伝達,２０２１年１月,ミッションバルブのエラーにより、アイドリング中にエンジン警告灯が点灯し、消灯しなくなった。
50,2021年01月27日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,不明,"48,500 Km",不明,不明,動力伝達,不明,ＣＶＴの不具合により、車体がガタガタ揺れる。
51,2021年01月26日,宮城,ＨＰ,マツダ,ＣＸ－５,2012年06月,"110,000 Km",LDA-KE2AW,SH,電気装置,２０２１年１月２２日,高速道路走行中にオルタネーターが破損した。
52,2021年01月26日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2015年01月,"26,000 Km",DAA-HFC26,MR20-SM23,動力伝達,２～３年前くらい,ＣＶＴの不良により、低速発進時にガタガタと振動する。
53,2021年01月26日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスティマ,2010年08月,"58,500 Km",DBA-ACR50W,2AZ,エンジン,不明,３０００ｋｍの走行で著しくオイルが減り、エンジンオイル警告灯が点灯した。
54,2021年01月26日,三重,ＨＰ,ホンダ,フィットハイブリッド,2015年06月,"79,000 Km",DAA-GP5,LEB-H1,動力伝達,２０２１年１月２５日（月）,高速道路走行中、急にトランスミッション高温と表示され、アクセルペダルを踏んでもエンジンの回転数だけ上がり、車が動かなくなった。
55,2021年01月26日,大阪,ＨＰ,メルセデス・ベンツ,Ｅ３５０ブルーテック,2012年08月,"53,000 Km",LDA-212024C,642,排ｶﾞｽ･騒音,２０２１年１月２６日,ＮＯｘセンサーの不良により、「ＡｄＢｌｕｅを確認」の文字が警告音と共に表示され、メーターパネルにエンジン不具合のマークが点灯した。
56,2021年01月26日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ２２０ｄ,2020年08月,不明,LDA-213004C,654,車枠・車体,不明,トランクに装着されているドアロック連動の開閉ボタンが、車からある程度離れてボタンを押さないと、キーとじ込み防止の機能が過剰に反応し、開閉作動をしない。
57,2021年01月26日,福岡,ＨＰ,ニッサン,エルグランド,2015年07月,"70,000 Km",DBA-TE52,QR25,動力伝達,２０２１年１月８日,ＣＶＴの不具合により、特に発進時や加速時、曲がる際にタイヤが滑ったり、加速してもスピードが出ない。エンストする前のしゃくるような振動や音が頻繁に起こるようになった。
58,2021年01月26日,福岡,ＨＰ,ニッサン,エルグランド,2015年07月,"70,000 Km",DBA-TE52,QR25,エンジン,２０２１年１月８日,アクセルペダルのバネが故障したため、走行中に突然アクセルペダルが固くなり機能しなくなった。
59,2021年01月26日,長崎,ＨＰ,ニッサン,スカイライン,2015年03月,"48,900 Km",DAA-HV37,VQ35-HM34,その他,初年度登録から５年後,暖房使用時、運転席側、助手席側の温度設定をどのようにしても、助手席側からは暖かい風がでるが、運転席側からは冷風がでる。修理しても即症状が再発する。
60,2021年01月25日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットｅ：ＨＥＶ,2020年07月,"3,355 Km",6AA-GR3,LEB-H5,動力伝達,２０２０年１２月下旬から,－６℃～－８℃で屋外に９時間駐車後、Ｄレンジでアクセルペダルを踏んでも車が動かず、その後、バキッと音がして動くようになる。
61,2021年01月25日,山形,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タントカスタム,2016年09月,"6,800 Km",DBA-LA600S,KF,燃料装置,不明,燃料タンクに針穴のような穴が開き、燃料が漏れた。
62,2021年01月25日,長野,ＨＰ,フォルクスワーゲン,ゴルフ,2014年06月,"132,000 Km",DBA-AUCJZ,CJZ,エンジン,２０２０年１２月２５日,高速道路を走行中にエンジン警告灯が点灯するとともにエンジンの回転が不調となり、スピードが出なくなった。ディーラーにて第４気筒の圧縮がかからない事が確認された。
63,2021年01月25日,石川,ＨＰ,トヨタ,プリウス,2016年10月,"71,200 Km",DAA-ZVW50,2ZR-1NM,保安灯火,２０１９年１２月,テールランプのクリアー部分に曇りが発生して、その後レンズが白濁する、もしくは水滴が垂れた跡が残る、冬になるたびに範囲が広がる。
64,2021年01月25日,茨城,ＨＰ,ニッサン,デイズ,2015年01月,"41,700 Km",DBA-B21W,3B20,保安灯火,２０２１年１月２４日,左側のサイドミラーが開かない。開いても中途半端に止まる。
65,2021年01月25日,山梨,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2017年03月,"23,800 Km",DBA-JH1,S07A,制動装置,購入時より,シティブレーキアクティブシステムの不具合により、前方に車が走行していないのに警告灯が点滅し、走行中、車を止めた。
66,2021年01月25日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2017年01月,"110,000 Km",CBF-VR2E26,QR20,制動装置,不明,リアブレーキにデフオイルが流れ込んでいた。
67,2021年01月25日,兵庫,ＨＰ,スバル,レヴォーグ,2014年07月,"66,000 Km",DBA-VM4,FB16,制動装置,２０２０年１１月から,１日駐車後、エンジン始動時にブレーキペダルが固くなり始動しにくい。
68,2021年01月25日,奈良,電話,スズキ,ソリオ,2020年09月,不明,DAA-MA36S,K12C-WA05A,その他,不明,寒暖差があってフロントガラスが曇っていて、ステレオカメラに異常がでるのは分かるが、ガラスが曇っていないのにステレオカメラの異常が発生する。
69,2021年01月25日,広島,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ラパン,不明,不明,DBA-HE22S,K6A,保安灯火,不明,車検から戻ると光軸が下がっている。
70,2021年01月25日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうファイター,2016年06月,"280,000 Km",TKG-FK64F,6M60,動力伝達,不明,クランクシャフトが４～５ｍｍ後方に動くため、リアのオイルシールに当たり、シールを破損させたことから、エンジンとミッションの間からオイルが漏れた。
71,2021年01月24日,宮城,ＨＰ,スバル,インプレッサＧ４,2012年08月,"58,000 Km",DBA-GJ7,FB20,エンジン,２０２１年１月,高速を１００ｋｍ／ｈ程度で走行中に何の前ブレも無くＡＴ　ＯＩＬＴＥＭＰの警告が点灯し、緊急ブレーキが掛かり、惰性で路肩に流れ着いた。その後の確認でエンジンが破損している事が判明した。
72,2021年01月24日,福島,ＨＰ,ニッサン,フーガハイブリッド,2011年12月,"150,000 Km",DAA-HY51,VQ35-HM34,動力伝達,２０２０年１０月,車検整備において、トランスミッションのオイル漏れが確認された。
73,2021年01月24日,石川,ＨＰ,ホンダ,ＧＲＡＣＥ,2015年01月,"51,605 Km",DAA-GM5,LEB-H1,車枠・車体,購入当時から数回,シートベルトがトランクオープナーに引っかかり、走行中にトランクが開いた。
74,2021年01月24日,三重,ＨＰ,三菱,アウトランダーＰＨＥＶ,2015年07月,"38,500 Km",DLA-GG2W,4B11-S61-Y61,乗車装置,２０２１年１月１７日,電動リアゲートの片側ダンパーの不良により、スイッチ操作にてリアゲートを開けたところ、全開になった途端すぐに締まり始めた。
75,2021年01月24日,鳥取,ＨＰ,トヨタ,ランドクルーザープラド,1999年03月,"192,000 Km",KD-KZJ95W,1KZ,エンジン,不明,ＮＯ．１グロープラグが折損してシリンダーに落ちたため、エンジンが壊れた。
76,2021年01月23日,北海道,ＨＰ,三菱,アイ,2007年11月,"103,400 Km",CBA-HA1W,3B20,エンジン,２０２０年１２月２７日,暖機完了後、タイミングチェーンカバー内から打音が発生する。
77,2021年01月23日,宮城,ＨＰ,スバル,インプレッサスポーツ,2014年03月,"55,000 Km",DBA-GP3,FB16,エンジン,２０２１年１月,ディーラーでの点検時にオイルコントロールバルブ計４ヶ所からオイル漏れが確認された。
78,2021年01月23日,東京,ＨＰ,フォルクスワーゲン,シャラン,2013年09月,"50,000 Km",DBA-7NCTH,CTH,乗車装置,２０２０年１２月,電動リアゲートのダンパーが突然外れて天井を突き破った。
79,2021年01月23日,東京,ＨＰ,マツダ,アテンザワゴン,2014年01月,"130,000 Km",LDA-GJ2FW,SH,保安灯火,初年度登録から３回目（７年目）の車検時,ヘッドライトの反射板のメッキ剥がれにより光量が不足し、車検で不合格になった。
80,2021年01月23日,埼玉,ＨＰ,マツダ,ＣＸ－７,2010年02月,"45,100 Km",CBA-ER3P,L3,保安灯火,２０２０年８月の購入時点で既に発生してい,テールライト内部がバルブの熱で溶損し、外から見ても白ぼけて視認性が悪い。
81,2021年01月23日,埼玉,ＨＰ,マツダ,ビアンテ,2010年01月,"65,000 Km",DBA-CCEFW,LF,制動装置,２０１３年,ＡＢＳの不具合により、アイストップと横滑り警告灯とＡＢＳ警告灯が３つ同時に点滅する。
82,2021年01月23日,滋賀,24時間電話,ホンダ,フィット,2012年03月,"56,000 Km",DAA-GP2,LDA-MF6,エンジン,２０２１年１月１１日,店舗のドライブスルーの経路を移動していた際に突然ハンドルが重くなる症状が発生したため、再始動を試すためにエンジンを切ったところ、そのまま再始動不能になった。整備工場にて確認したところ、ファンモーターの不良によりヒューズが切れたことが原因だと判明した。
83,2021年01月23日,滋賀,ＨＰ,トヨタ,スペイド,2014年08月,"97,000 Km",DBA-NCP141,1NZ,動力伝達,２０２０年１２月,ＣＶＴの不具合により、エンジンチェックランプとスリップ警告灯が点灯した。
84,2021年01月23日,高知,ＨＰ,マツダ,ＣＸ－５,2012年06月,"108,000 Km",LDA-KE2AW,SH,エンジン,２０２１年１月２０日,通常走行中、エンジンが爆発し、走行不能になるとともに車内に煙が充満し、消防のお世話になった。
85,2021年01月22日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2016年07月,"150,000 Km",LDF-VW6E26,YD26,エンジン,不明,エンジンの不良により、運転中にエンジンが吹けなくなり、変速もしなくなる。
86,2021年01月22日,富山,ＨＰ,ホンダ,Ｎ－ＶＡＮ,2019年03月,"27,000 Km",HBD-JJ2,S07B,エンジン,２０２０年１２月,信号待ちで停車中エンジン回転が異常上昇した。
87,2021年01月22日,石川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2008年07月,"61,700 Km",DBA-MK21S,K6A,保安灯火,不明,ヘッドライトを点けている際にブレーキランプが点かなくなる。
88,2021年01月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ロッキー　Ｘ,2020年03月,不明,5BA-A200S,1KR,乗車装置,不明,ドアが半ドアの状態でもドアロックがかかり、セキュリティアラームが誤作動する。
89,2021年01月22日,千葉,ＨＰ,トヨタ,プリウス,2016年07月,"113,782 Km",DAA-ZVW50,2ZR-1NM,保安灯火,２０２０年７月,左右のテールランプ内側が湿気により曇り、左右で５箇所　最大で直径３ｃｍ徐々に広がってきた。
90,2021年01月22日,愛知,ＨＰ,ニッサン,セレナ,2013年11月,"50,000 Km",DAA-HFC26,MR20-SM23,保安灯火,２０２０年１２月１０日,ハイマウントストップランプのちょうど真中でヒビが入っている。
91,2021年01月22日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2012年02月,"6,000 Km",DBA-MK21S,K6A,かじ取り,不明,車庫入れ時などにハンドルが重い。
92,2021年01月22日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2016年06月,"39,600 Km",DAA-HC26,MR20-SM23,動力伝達,不明,ＣＶＴ内部に金属片が溜まり、作動不良を起こしたため、走行中に加速しなくなり、アクセルペダルをベタ踏みしても少ししか走らない状態になった。
93,2021年01月22日,滋賀,ＨＰ,ニッサン,ＤＡＹＺ,2019年08月,"15,000 Km",5BA-B43W,BR06,制動装置,２０２０年８月６日、２０２１年１月１２、,エマージェンシーブレーキが時速３０ｋｍ以下の時と一旦停止からの発進時に警告音も無く突然に作動する。新車納車以降、計５回起こっている。
94,2021年01月22日,鳥取,ＨＰ,マツダ,ＣＸ－５,2014年03月,"160,000 Km",LDA-KE2AW,SH,エンジン,２０１９年２月２５日,ターボチャージャーの小タービン軸の破損で加速できなくなり、アクセルペダルを踏んでも８０ｋｍ／ｈまでしか速度が出なくなった。
95,2021年01月22日,鳥取,ＨＰ,マツダ,ＣＸ－５,2014年03月,"160,000 Km",LDA-KE2AW,SH,保安灯火,２０２０年８月,左ドアミラーのモーターが空回りをして折り畳めなくなった。
96,2021年01月22日,徳島,ＨＰ,スズキ,ＭＲワゴン,2013年05月,"82,548 Km",DBA-MF33S,R06A,排ｶﾞｽ･騒音,約１年前,エキゾーストマニホールドのスチナフが真っ二つに割れたため、エンジン回りから異音が出るようになった。
97,2021年01月22日,高知,ＨＰ,スズキ,ソリオ,2017年08月,"33,000 Km",DAA-MA46S,K12C-PB05A,エンジン,２０２１年１月５日,急勾配ではない坂道を１５ｋｍ／ｈほどで走行中、加速を得るためにアクセルペダルを一旦緩めて再度踏み足した際、エンジン回転だけが上昇し加速不可となり車両が徐々に減速し始めた。この状態では後退する危険があると考えアクセルを踏み足したところ、車両が前後に大きくガクガクと揺れエンジンが停止した。車内に焦げた臭いが充満したため、取扱説明書に従いトランスミッションを約３０分冷却したところ、警告灯およびブザーが消え、ハイブリッドシステムが起動したため、走行再開をしたが、２ｍほどで同じ症状が発生し、エンジン停止、走行不可となった。
98,2021年01月22日,福岡,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2017年09月,"17,500 Km",DBA-JF3,S07B,保安灯火,２０２０年１２月２８日,走行中に異音がしてリアパワーウィンドウのガラスとアームを接続するパーツが２本とも折れた。
99,2021年01月22日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2016年10月,"44,300 Km",DAA-ZVW50,2ZR-1NM,保安灯火,不明,テールランプが内側からスプレーをしたような状態で真っ白になった。
100,2021年01月22日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2013年02月,"88,000 Km",LDA-KE2FW,SH,エンジン,不明,走行中にエンジン異常の警告がついて、アクセルペダルを踏んでもエンジンが吹けない状態になった。路肩に停車後レッカーをし、後日に車両を確認したところ、タイミングチェーンが切れていた。
101,2021年01月21日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2015年12月,"71,400 Km",LDA-KE2AW,SH,エンジン,不明,黄色の警告灯などが点灯した。
102,2021年01月21日,山形,ＨＰ,スズキ,スペーシア,2013年12月,"23,500 Km",DBA-MK32S,R06A,排ｶﾞｽ･騒音,２０２０年１２月,マフラー加速騒音規制適用車のマフラー本体へのメーカー刻印が薄く、検査で不合格となる。
103,2021年01月21日,富山,電話,スバル,サンバー,2015年08月,"29,700 Km",EBD-S510J,KF,その他,不明,暖房の効きが悪く、水温計の冷マークが消えても暖房が暖まらず、信号待ちなどで窓が凍ってくる。
104,2021年01月21日,神奈川,ＨＰ,ニッサン,ノート,2008年09月,"93,000 Km",DBA-E11,HR15,電気装置,２０１９年６月７日,バッテリーのマイナス端子が緩んでいたため、バッテリーが上がる症状が繰り返され、その後、交差点の右折レーンで突然車が停まった。
105,2021年01月21日,神奈川,ＨＰ,ニッサン,ノート,不明,不明,DBA-E12,不明,エンジン,２０２１年１月２１日,登り坂でアクセルを踏み込んだらエンジンルームから爆発音がし、エンジンが停止した。ディーラーで確認したところ、吸気ダクトが破損していた。
