番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
12,2021年04月29日,宮城,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2017年02月,"19,200 Km",DAA-HE12,HR12-EM57,動力伝達,新車を購入し、使用し始めてまもなく,信号が青になったので発進しようとアクセルペダルを踏み込んだのに、発進せず、もう一度踏み込んでようやく発進したり、アクセルペダルを踏んでから発進するまでにワンテンポ要することがたびたびある。
13,2021年04月29日,宮城,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2017年02月,"19,200 Km",DAA-HE12,HR12-EM57,保安灯火,新車登録の約４年後,ガラスに衝撃を与える行為や急激な温度変化をもたらす行為をしていないにも関わらず、フロントガラスの左端から右端までに、弧を描くように一本の太い亀裂が入った。
14,2021年04月29日,青森,ＨＰ,ホンダ,ＪＡＤＥ,2015年10月,"89,100 Km",DAA-FR4,LEB-H1,その他,２０２１年４月,エアコンのコンデンサーからガス漏れし、エアコンが効かなくなった。
15,2021年04月29日,新潟,ＨＰ,マツダ,デミオ,2015年02月,"90,200 Km",DBA-DJ3FS,P3,その他,２０１９年ごろから,マツダコネクトのディスプレイ内部にひび割れが発生した。
16,2021年04月29日,新潟,ＨＰ,スバル,レガシィ,2006年05月,"120,500 Km",CBA-BL5,EJ20,保安灯火,２０２１年４月２７日,持込継続検査で光量不足を指摘された。
17,2021年04月29日,新潟,ＨＰ,マツダ,デミオ,2015年02月,"90,200 Km",DBA-DJ3FS,P3,その他,２０２１年４月,マツダコネクトにおいて操作していないにもかかわらずカーソルが動く。
18,2021年04月29日,東京,ＨＰ,ニッサン,ＮＶ２００　バネット,2014年06月,"98,000 Km",DBA-M20,HR16,乗車装置,２０２０年５月頃,過走行からくるスパイラルケーブルの断線等で、エアバッグランプが点滅した。
19,2021年04月29日,東京,ＨＰ,ホンダ,ステップワゴン,2012年07月,"107,091 Km",DBA-RK1,R20A,排ｶﾞｽ･騒音,２０２０年１１月頃,エンジンとマフラー（触媒）を支えるステー２箇所の金属部分が破断し、運転側のエンジンの方からアイドリング中に金属音の異音がするようになった。
20,2021年04月29日,神奈川,ＨＰ,メルセデス・ベンツ,Ｂ１８０,2012年04月,"48,032 Km",DBA-246242,270,エンジン,２０２０年４月２１日,冷却水経路にあるサーモスタット故障により、エンジンチェックランプが点灯した。
21,2021年04月29日,埼玉,ＨＰ,トヨタ,シエンタ,2021年02月,"1,000 Km",6AA-NHP170G,1NZ-2LM,電動機(モーター),２０２１年０３月、２０２１年４月,インバーター不良により、ハイブリッドシステム故障エラー警告が表示された。
22,2021年04月29日,愛知,ＨＰ,ニッサン,オッティ,2012年04月,"30,072 Km",DBA-H92W,3G83,走行装置,２０２１年３月１９日,車検時にリアアクスルホーシング先端（片側）が折れた。
23,2021年04月29日,愛知,ＨＰ,トヨタ,ヴェルファイア　ハイブリッド,2014年01月,"53,000 Km",DAA-ATH20W,2AZ-2JM-2FM,かじ取り,不明,ステアリングコラムの不良により、段差を走行時、ステアリングにガタつきが生じる。
24,2021年04月29日,静岡,ＨＰ,メルセデス・ベンツ,Ｃ４３ＡＭＧ　ステーションワゴン,2019年07月,"4,000 Km",CBA-205064,不明,走行装置,最初から,ハンドルを左右に目いっぱいまわして曲がるとき、前タイヤがガタガタ音がする。
25,2021年04月29日,徳島,ＨＰ,ホンダ,ライフ,2007年03月,"109,000 Km",DBA-JB5,P07A,かじ取り,かなり前から,ハンドルを切りながら前後とも走行しても自力で戻さないと元に戻らない。
26,2021年04月29日,大分,ＨＰ,ニッサン,セレナ,2018年02月,"32,000 Km",DAA-GC27,MR20-SM24,その他,２０１９年夏ごろ,アクセルペダルを踏んだ時に２秒ほど加速にもたつき、交差点等で危ない思いをする。
27,2021年04月28日,神奈川,ＨＰ,スズキ,スペーシア,2021年02月,500 Km,5AA-MK53S,RO6A-WA05A,エンジン,２０２１年３月１６日,一般道を走行し、右折するために右折レーンに入って停止後、青信号でアクセルペダル踏むとエンジンかからずそのまま停止した。
28,2021年04月28日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ランドローバー,レンジローバーイヴォーク,2020年09月,不明,5BA-LZ2XA,PT204,その他,不明,コンソールパネルが突然フリーズし、操作不能になる。
29,2021年04月28日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ランドローバー,レンジローバーイヴォーク,2020年09月,不明,5BA-LZ2XA,PT204,エンジン,不明,アイドリングストップ機構装備車で、坂道でアイドリングストップをすると、次の発進時にエンジンの始動が遅れて、車がずり下がることがある。
30,2021年04月28日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ランドローバー,レンジローバーイヴォーク,2020年09月,不明,5BA-LZ2XA,PT204,車枠・車体,不明,振動を感じるくらいの荒い舗装路を走ると車内で共鳴音がする。
31,2021年04月28日,千葉,ＨＰ,スズキ,ハスラー,2014年02月,"69,980 Km",DBA-MR31S,R06A,エンジン,２０２１年３月,アイドリングストップの警告灯が突然点滅した。ディーラーにて修理を受けたが、３か月後に再発した。
32,2021年04月28日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2019年10月,不明,DAA-HE12,HR12-EM57,エンジン,２０１９年１０月３０日、２０２１年４月２,駐車作業時、突然エンジン回転が上がるとともに車が急発進したため、壁に衝突した。２０２１年４月２４日は、空き地に駐車をしようとした際、同じように突然車が急発進し、畑に突っ込んでしまった。これらの際に誤発進防止等の安全装置関係は作動しなかった。
33,2021年04月28日,大阪,ＨＰ,ダイハツ,ウェイク,2017年07月,"18,000 Km",DBA-LA700S,KF,車枠・車体,２０２１年３月,カウルトップシール部分からの雨水漏れにより、ブレーキマスターを伝ってオルタネーターに雨水が落ち、ベルト鳴きが発生した。
34,2021年04月28日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,エクリプスクロスＰＨＥＶ,2021年03月,不明,5LA-GL3W,不明,その他,購入初日から,車を使用中、不定期にスピーカーからバンッと破裂音がする。
35,2021年04月28日,宮崎,ＨＰ,三菱,ふそうキャンター,2015年03月,"22,013 Km",TKGｰFBA20,4P10,排ｶﾞｽ･騒音,納車後数ヶ月,ＡｄＢｌｕｅタンクなどの不具合で再生制御式ＤＰＦの手動再生直後に警告灯が点灯する。
36,2021年04月27日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2007年08月,"28,000 Km",CBA-BP5,EJ20,動力伝達,不明,２速から３速へ上がるときに大きな変速ショックが発生した。
37,2021年04月27日,長野,ＨＰ,スバル,ＸＶ,2018年08月,"15,000 Km",DBA-GT3,FB16,動力伝達,２０２１年４月２２日　まだ購入して一年未,トランスミッションの故障により、後退時に異常音がした。
38,2021年04月27日,東京,ＨＰ,トヨタ,ヴェルファイア,2009年11月,"57,414 Km",DBA-GGH25W,2GR,車枠・車体,２０２１年３月,ホワイトパール塗装色の車で、天井部の塗装が直径１０㎝程度にわたり２か所、自然に剥がれ下地が露出した。走行風で広がっている。
39,2021年04月27日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ２００バネットワゴン,2014年10月,"49,000 Km",DBA-M20,HR16,乗車装置,不明,スパイラルケーブルの不具合により、エアバッグ警告灯が点灯した。
40,2021年04月27日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｆ９００Ｒ,2021年03月,300 Km,2BL-F90AA,A24A09A,動力伝達,不明,クラッチが急につながって急発進する。
41,2021年04月27日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｆ９００Ｒ,2021年03月,300 Km,2BL-F90AA,A24A09A,動力伝達,不明,クラッチが急につながって急発進する。
42,2021年04月27日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,２１８ｄ,2016年05月,不明,LDA-2C20,不明,動力伝達,不明,Ｐレンジの検知機能不良により、朝スタートボタンを押した時、及び駐車時にセレクトレバーをＰに入れた際に、動き出し注意という警告灯が点灯する。
43,2021年04月27日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,２１８ｄ,不明,不明,LDA-2C20,不明,排ｶﾞｽ･騒音,不明,外３００１（ＥＧＲ）のリコール措置済みの車両で、ＥＧＲ装置の不具合が発生し、エンジン警告灯が点灯した。
44,2021年04月27日,茨城,ＨＰ,ＵＤトラックス,クオン,2014年01月,"680,000 Km",QKG-CD5ZA,GH11,エンジン,３ヶ月点検時,ディーラーでの点検時、オイルセンサーの不具合により、エンジンオイルがエンジンハーネス全体に染み込んでいると判った。
45,2021年04月27日,愛知,ＨＰ,スバル,ＢＲＺ,2012年10月,"46,690 Km",DBA-ZC6,FA20,かじ取り,２０２１年３月１１日,電動パワーステアリング近辺よりガタガタ音が発生した。
46,2021年04月27日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,キャリイ,2017年04月,"10,000 Km",EBD-DA16T,R06A,エンジン,不明,特に冷間始動時、ファーストアイドルが２０００ｒｐｍくらいあり、そこにさらに３００ｒｐｍくらい追加されるため、急発進しそうなほどのエンジン回転になる。
47,2021年04月27日,三重,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2011年07月,"71,945 Km",ABA-1KCAV,CAV,エンジン,２０２１年４月２０日,タイミングチェーンの不良により、エンジンチェックランプが点灯した。
48,2021年04月27日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2012年09月,"46,800 Km",DBA-E12,HR12,エンジン,不明,インレットチューブの劣化により加速不良が発生し、車両が減速した。
49,2021年04月27日,岡山,ＨＰ,スズキ,スペーシア,2017年03月,"50,000 Km",DAA-MK42S,R06A,エンジン,３ヶ月前,信号待ちで停車中、一斉に警告表示が出てエンジンが停止した。
50,2021年04月27日,宮崎,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2011年03月,"68,000 Km",DBA-1KCAV,CAV,エンジン,２０２１年４月２３日,ウォーターポンプの不良により、エンジン付近から突然異音が発生しだした。
51,2021年04月27日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラツーリング,2019年11月,"18,000 Km",3BA-ZRE212W,2ZR,車枠・車体,不明,窓ガラスの清掃時に使用した薬剤がダッシュボードに数滴落ちたため、ダッシュボードに傷がついた。その後、ダッシュボードを交換し、清掃時の薬剤を使わないでいたが、同じところに焼けただれたような状態が出来た。
52,2021年04月26日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ランドクルーザープラド,2005年09月,"106,500 Km",KN-KDJ120W,1KD,車枠・車体,不明,パールホワイト塗装の車両で、屋根やドアの塗装が剥がれた。
53,2021年04月26日,神奈川,電話,ニッサン,デイズルークス,2015年09月,"30,000 Km",DBA-B21A,3B20,エンジン,２０２１年４月２２日,突然エンジンの調子が悪くなり走行中に停止した。
54,2021年04月26日,神奈川,ＨＰ,ニッサン,ノート,2016年01月,"30,000 Km",DBA-E12,HR12,エンジン,２０２１年４月２５日,停止時アイドリングストップからエンジン再始動ができない。１日に４・５回発生した。
55,2021年04月26日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2009年10月,"91,900 Km",DBA-ANH20W,2AZ,車枠・車体,不明,ホワイトパール塗装色の車で、ボンネット、左右のクウォーター窓、ドア、ルーフの塗装が剥げた。
56,2021年04月26日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ６,2016年02月,"38,000 Km",ABA-4GCREB,CRE,動力伝達,不明,変速機の不良により、走り出した後に「変速機故障でバックが出来ない、走行の継続は可能」という表示が出てガクガクした走りになった。
57,2021年04月26日,京都,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2015年05月,"50,000 Km",DBA-AGH30W,2AR,動力伝達,不明,ＣＶＴの不良により、前進中に軽トラックがバックしているときのようなウイーンという音が出るようになった。
58,2021年04月26日,兵庫,ＨＰ,マツダ,デミオ,2011年09月,"45,000 Km",DBA-DEJFS,P3,エンジン,２０２１年４月２４日,一般道走行中にエンジン警告灯、バッテリー警告灯が点灯してエンジンが停止した。再始動するもすぐに停止した。
59,2021年04月26日,福岡,電話,三菱,ｅＫワゴン,2002年09月,"108,800 Km",LA-H81W,3G83,動力伝達,２０２０年９月ごろ,変速機にかかわる改善対策の対象範囲外の車両で、変速機のストッパプラグが破損したため、走行中に変速ショックが出るようになった。
60,2021年04月26日,福岡,ＨＰ,トヨタ,ランドクルーザープラド,不明,不明,KN-KDJ120W,1KD,車枠・車体,２０１９年７月,洗車時、ボディーの塗装面に線状の亀裂があり全体を点検すると同じような箇所が沢山あった。屋根面は塗装の切れ口が立ち上がり徐々に塗装剥げが広がっている状況で、側面は窓枠付近に所々既に剥げがあり、ドア面では付箋紙の様にめくれている箇所もあった。
61,2021年04月26日,福岡,ＨＰ,ＢＭＷ,１２０ｉ　Ｍスポーツ,2013年03月,"32,300 Km",DBA-1A16,N13B16A,乗車装置,不明,リアゲートの電気ロックアクチュエーター不良により、リアゲートを開けていないのにも関わらず、走行中に突然リアゲートのロックワーニングが出る。
62,2021年04月26日,福岡,ＨＰ,トヨタ,ランドクルーザープラド,不明,不明,KN-KDJ120W,1KD,車枠・車体,２０１９年７月,洗車時、ボディーの塗装面に線状の亀裂があり全体を点検すると同じような箇所が沢山あった。屋根面は塗装の切れ口が立ち上がり徐々に塗装剥げが広がっている状況で、側面は窓枠付近に所々既に剥げがあり、ドア面では付箋紙の様にめくれている箇所もあった。
63,2021年04月26日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年12月,"73,000 Km",DAA-HFC26,MR20-SM23,電気装置,購入後７年５ヶ月、走行距離７３０００ｋｍ,オルタネーター不良により、エンジン始動時からエンジンルームより激しい音がするようになった。
64,2021年04月26日,不明,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,Ｖ９０,不明,不明,不明,不明,保安灯火,不明,サイドミラーのチルト機構がＤやＰにシフトしても、もどらない。
65,2021年04月25日,福島,ＨＰ,日野,プロティア,不明,不明,QPC-FW1EXEG,不明,電気装置,２０１６年頃,走行中に車両左のバンパー付近から白煙が上がった。
66,2021年04月25日,東京,ＨＰ,アルファロメオ,ステルヴィオ,2021年03月,"1,200 Km",3DA-94922,55284529,動力伝達,納車直後から継続的に,エンジンブレーキで減速しながら、時速４０ｋｍ／ｈくらいに減速した時点でゆっくりとブレーキを踏みこむと３５ｋｍ／ｈくらいまで減速した時点で再加速する。
67,2021年04月25日,神奈川,ＨＰ,スバル,レヴォーグ,2014年09月,"49,000 Km",DBA-VM4,FB16,動力伝達,２０２１年４月,一般道走行中、車体下部からかすかな異音が発生し、その後、数日で次第に大きくなったため、ディーラーで点検したところ、ＣＶＴの交換が必要と言われた。
68,2021年04月25日,神奈川,ＨＰ,三菱,ふそうキャンター,不明,"180,000 Km",TKG-FBA20,4P10,排ｶﾞｽ･騒音,不明,ＤＰＦ関係のランプが点灯する。
69,2021年04月25日,千葉,ＨＰ,スバル,レガシィワゴン,2010年12月,"57,500 Km",DBA-BR9,EJ25,制動装置,２０２０年,ＡＢＳの不具合により、警告灯が点滅した。
70,2021年04月25日,岐阜,ＨＰ,ホンダ,ＶＥＺＥＬ　１．５Ｘ,2014年05月,"100,000 Km",DBA-RU1,L15B,エンジン,２０２１年４月１９日,エンジンを始動したら突然異音が発生した。
71,2021年04月25日,三重,ＨＰ,三菱,コルト,不明,不明,DBA-Z21A,不明,かじ取り,２０１３年～２０２０年ころ,運転中にパワーステアリングが効かなくなる。
72,2021年04月25日,兵庫,ＨＰ,スズキ,ワゴンＲスティングレー,2014年12月,"175,000 Km",DAA-MH44S,R06A-WA04A,エンジン,２０２１年４月１８日午後９時半ころ,高速道路を走行中、エンジンルームから異音が発生した。確認するとベルト付近でカラカラと異音がしており、走行を再開してみたところ、ほぼ全ての警告灯点灯し、その後ライトが消え、エンジンが停止した。
73,2021年04月24日,北海道,ＨＰ,スズキ,エスクード,2015年10月,"41,000 Km",DBA-YE21S,M16A,車枠・車体,２０１５年１２月,アイスバーン等の低μ路で車体がふらつく。助手席側がアイスバーン、運転席側が舗装が出ている場合は、対向車線に飛び出しそうになる。冬季の高速道路ではまっすぐ走れないので常にハンドル修正を強いられる。
74,2021年04月24日,富山,ＨＰ,ニッサン,セレナ,2013年02月,"85,095 Km",DAA-HFC26,MR20-SM23,エンジン,２０２０年８月頃,エンジン始動した直後に異音が発生する。アイドリングストップからのリスタート時にエンストをよくおこす。先日はエンストしそのままエンジンがかからなくなった。
75,2021年04月24日,愛知,ＨＰ,ニッサン,セレナ,2013年12月,"60,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年４月,オルタネータから異音発生しており、エンジン回転に合わせてウィーン音が大きく鳴る。
76,2021年04月24日,福井,ＨＰ,トヨタ,コースター,2019年02月,"22,232 Km",SKG-XZB70,N04C,車枠・車体,２０２１年２月１２日,助手席足元に水が浸入していたため、確認したところ、プラスチック製のエアコンダクトに付いている吸気口が、室内から車両前面外側に向かって、外板パネルをくり抜いて出ているが、そのくり抜いた外板パネルの合わせ面より雨が浸入し、天張り、フロント左ピラーを伝って、助手席足元に流入していた。
77,2021年04月24日,福井,ＨＰ,三菱,ミラージュ,2021年01月,"1,434 Km",5BA-A03A,3A92,エンジン,２０２１年４月１４日,冷機時にエンジン始動後、シフトをＲに入れると、エンストする。
78,2021年04月24日,岡山,ＨＰ,ＢＭＷ,Ｒ１２５０Ｒ,2019年10月,"3,000 Km",2BL-R12MB,A74B12M,エンジン,２０２１年４月,オイルレベルゲージに金属片が２個引っかかっていた。
79,2021年04月23日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,不明,"68,000 Km",DBA-DJ3FS,P3,その他,不明,マツダコネクトの画面内側の左上から剥離し始めた。
80,2021年04月23日,長野,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＡＺ－ワゴン,2009年10月,"62,000 Km",DBA-MJ23S,K6A,その他,不明,エアコンのコンプレッサーの不良により、エアコン使用時にエンストしそうになった。
81,2021年04月23日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヤリスクロス,2021年02月,"1,500 Km",6AA-MXPJ15,M15A-1NM-1MM,エンジン,新車購入当初から,エンジン音がうるさい。
82,2021年04月23日,神奈川,ＨＰ,フォルクスワーゲン,ゴルフ,2016年12月,"17,142 Km",DBA-AUCPT,CPT,電気装置,２０２１年４月１４日　１９時頃,運転開始５分後の信号待ち時に、ポーンとエラーマークが数種類（ＡＣＣエラー、フロントアシストエラー、スタートストップエラー、エレクトリカルパーキングエラー、エアバックエラー）が点灯し、リスタートしても消えない。
83,2021年04月23日,神奈川,ＨＰ,ダイハツ,タント,2018年09月,"30,000 Km",DBA-LA600S,KF,エンジン,２０２１年３月３０日,スターターモーターの不良により、エンジンを掛けた後にカーナビ画面がつかず、作動しないためエンジンを掛けたまま停車していたところ、エンジンより白煙が出た。
84,2021年04月23日,神奈川,ＨＰ,ニッサン,デイズ,2014年06月,"52,000 Km",DBA-B21W,3B20,緩衝装置,２０１６年１月,左右フロントロアアームの不良により、足回りからギューという異音がする。一度クレームで交換したがその３年後、同じ異音が発生した。
85,2021年04月23日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダオブザユーケー,シビック,2019年08月,"6,500 Km",DBA-FK7,L15C,制動装置,不明,衝突被害軽減ブレーキが不要作動し、カーブで対向車に反応し、急制動がかかった。
86,2021年04月23日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＲＸ－８,2003年06月,"51,000 Km",LA-SE3P,13B,かじ取り,不明,減速・低速時、わだちや段差でハンドルが９０～１８０度とられる。
87,2021年04月23日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2012年09月,"142,300 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,無段変速機（ＣＶＴ）のリコール（国４７７０）の措置済み車両で、信号待ちから加速時、３０ｋｍ／ｈでガタガタする。
88,2021年04月23日,愛知,ＨＰ,ＢＭＷ,ＢＭＷ１１６ｉ,2015年08月,"48,000 Km",DBA-1A16,N13B16A,エンジン,２０２１年４月３日,高速道路走行中に、突然「ドライブトレーン」の警告が表示された。　同時にエンジン出力が下がり、急に車体がガタガタと大きな振動が発生した。
89,2021年04月23日,大阪,ＨＰ,アウディ,Ａ５スポーツバック,2010年12月,"56,100 Km",ABA-8TCDNL,CDN,エンジン,２０２１年４月４日,エンジンオイルの消費により、５００ｋｍの走行でオイル補充ランプが点灯した。
90,2021年04月23日,兵庫,ＨＰ,ニッサン,ＲＯＯＸ,2020年03月,不明,5AA-B44A,BR06-SM21,エンジン,２０２０年４月～２０２１年４月のうち何度,突然信号で停車と共にアイドリングストップが作動、青信号で発進しようとするとアイドリングストップが解除されず、バッテリーランプが点灯したり急ブレーキが作動しエアバッグランプも点灯したりすることが停車毎に起こる。
91,2021年04月23日,兵庫,ＨＰ,ニッサン,ＲＯＯＸ,2020年03月,不明,5AA-B44A,BR06-SM21,エンジン,２０２０年４月～２０２１年４月のうち何度,突然信号で停車と共にアイドリングストップが作動、青信号で発進しようとするとアイドリングストップが解除されず、バッテリーランプが点灯したり急ブレーキが作動しエアバッグランプも点灯したりすることが停車毎に起こる。
92,2021年04月22日,福島,ＨＰ,ニッサン,エクストレイル,2013年03月,"97,000 Km",DBA-NT32,MR20,電気装置,３回目の車検から約一ヶ月後,オルタネーターの不良により、通勤の信号待ち時に異音が発生し、アイドリング状態、および低速走行中にエンストした。
93,2021年04月22日,秋田,ＨＰ,三菱,ふそうキャンター,2015年04月,"48,000 Km",TKG-FDA20,4P10,動力伝達,２０２１年３月５日,走行中に警告灯が点灯した。停車してエンジンを止めたところ、その後はエンジンはかかるがギアが入らず、走行不能になった。
94,2021年04月22日,長野,ＨＰ,カトウ,カトウＫＲ‐２５Ｈ型ラフター,2008年11月,"46,900 Km",JDS-KRC005,6M60,走行装置,２年ほど前,タイヤの空気圧の低下がみられ、都度Ｏ－リング、バルブ等交換しても改善が見られず、ブリヂストンに点検に出したところ、ホイールに亀裂がありエア漏れしていると判明した。
95,2021年04月22日,東京,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2016年02月,"42,840 Km",DBA-1TCZD,CZD,エンジン,２０２０年７月３日,一度だけ車内が焦げくさい臭いになる。別の日からエンジンのマークが黄色で点滅するようになった。ディーラーの指示で様子を見ながら使用を続けていたところ、エンジンマークの点滅は何度も発生し、その後、ＥＰＣマークが点灯。そして、エンジン始動時にノッキングし、アクセルペダルを踏んでも全く加速せず、坂道もなんとか徐行運転で登る症状が発生した。
96,2021年04月22日,東京,ＨＰ,いすゞ,ギガ,2014年10月,"379,100 Km",QKG-CXZ77AT,6UZ1,動力伝達,不明,２軸目デフホーシングの玉部の下部にクラックが発生し、デフオイルが漏れた。
97,2021年04月22日,埼玉,ＨＰ,ＭＶ ＡＧＵＳＴＡ（生産国：イタリア）,Ｆ３　８００　ＲＣ,2016年01月,"19,100 Km",ZCGF320,F31A,エンジン,２０２１年４月１７日,クランクケース割締め部のボルトが付いていなかった。
98,2021年04月22日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｂ１８０,2011年07月,"52,000 Km",CBA-245232,266,電気装置,２０２１年４月１５日,速度センサーの不良により、トランスミッション異常の表示が出た。修理は速度センサーだけでなくメインコンピューターの交換も必要になると診断された。
99,2021年04月22日,群馬,ＨＰ,シトロエン,グランドＣ４ピカソ,2017年03月,"65,000 Km",LDA-B787AH01,AH01,排ｶﾞｽ･騒音,２０２１年４月,アドブルータンクの異常により、走行中に排気システム故障の警告灯とアドブルー、エンジン故障の警告灯が点灯、エンジン停止までの走行距離のカウントダウンが始まる。
100,2021年04月22日,栃木,ＨＰ,ホンダ,ＪＡＤＥ,2015年02月,"60,000 Km",DAA-FR4,LEB-H1,動力伝達,２０２１年３月５日,一般道を走行中にトランスミッション高温、他多数の警告灯が点灯した。駐車場で一時停止後に走行再開を試みたが、エンジンがかからず走行不可となった。
101,2021年04月22日,愛知,ＨＰ,ニッサン,セレナ　ハイウェイスター,2019年05月,"11,000 Km",DAA-GFC27,MR20-SM24,その他,２０２０年７月,エアコン吹き出し口から白い粉が噴出した。一度目は洗浄で経過観察となったが、再発したためエバポレーター交換となった。
