番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
16,2019年10月30日,兵庫,ＨＰ,ホンダ,ＳＨＵＴＴＬＥ　ハイブリッド,2015年06月,"58,446 Km",DAA-GP7,LEB-H1,乗車装置,２０１９年１０月２３日,出先でエンジンをかけたところ、「スマートキーシステム点検」の警告表示が出た。
17,2019年10月30日,福岡,ＨＰ,ホンダ,フィット,2013年09月,"87,100 Km",DAA-GP5,LEB-H1,電気装置,操作パネルに警告が出たのが２０１９年８月,運転始動時に警告音とオレンジ色のエラーメッセージで電源スイッチの不具合の表示が出る。
18,2019年10月29日,岩手,ＨＰ,アルファロメオ,ジュリエッタ,2014年01月,"28,200 Km",ABA-940141,940A2,乗車装置,２０１９年１０月２９日,運転席側内側のドアハンドルが壊れ運転席側から車外に出られなくなった。数ヵ月前は助手側も同様の症状になった。
19,2019年10月29日,東京,ＨＰ,ジープ,ラングラーアンリミテッド,2019年08月,"1,700 Km",ABA-JL20L,N,制動装置,２０１９年９月１０日、１７日,走行中、前方に障害物が無いのに自動ブレーキが誤作動して、急ブレーキにより急停車した。
20,2019年10月29日,東京,ＨＰ,ＢＭＷ,５２８ｉ,2012年09月,"50,000 Km",DBA-XG28,N20B20A,車枠・車体,不明,駐車場に駐車していたが、車内が水浸しになり、コンピュータ系が故障した。
21,2019年10月29日,東京,ﾌﾘｰﾀﾞｲｱﾙ,アルファロメオ,ジュリエッタ,2015年03月,"18,200 Km",ABA-940141,940A2,乗車装置,不明,前席のドアインナーハンドルが取れて、降車できなくなってしまった。
22,2019年10月29日,埼玉,ＨＰ,ダイハツ,タントカスタム,2012年09月,"28,000 Km",DBA-L375S,KF,エンジン,２０１９年９月中旬,アイドリング中にエンジンルームから異音がした。ボンネットを開けて確認したところ、エアクリーナーボディとパイプが共振して、合わせが摩耗し、振動することで音が鳴っていることが判るとともに、クリーナーボディが削れて穴あく寸前になっていた。
23,2019年10月29日,埼玉,ＨＰ,ジープ,ラングラーアンリミテッド,2019年09月,"3,000 Km",ABA-JL20L,N,制動装置,２０１９年１０月,毎回同じ交差点を左折する際、横断歩道に差し掛かると自動ブレーキがかかる。
24,2019年10月29日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2014年01月,"29,100 Km",CBA-TRH219W,2TR,車枠・車体,不明,スライドドアの小窓から雨漏りする。
25,2019年10月29日,栃木,ＨＰ,ニッサン,マーチ,2009年07月,"19,300 Km",DBA-AK12,CR12,かじ取り,２０１９年１０月,駐車のため、停止から舵をきりながら方向を変えることを頻繁に行うとＰＳパワステ警告灯が点灯し舵が重くなる。エンジンを停止しすぐさま始動をしても警告灯はついたままで、しばらくたってから始動をすると改善される。
26,2019年10月29日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴォクシー,2014年11月,"60,000 Km",DBA-ZRR80W,3ZR,動力伝達,不明,ＣＶＴ（無段変速機）搭載車で、高速道路を走行中にギアが高速レンジに変速しなくなり、４０ｋｍ／ｈくらいしか出なくなった。
27,2019年10月29日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴォクシー,2014年11月,"50,400 Km",DBA-ZRR80W,3ZR,動力伝達,不明,ドライブシャフトからガリガリと異音が出る。
28,2019年10月28日,青森,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2011年04月,"109,000 Km",DBA-FNC26,MR20,緩衝装置,２０１９年１０月２６日,駐車場で、左前輪ロアアームが外れ、ドライブシャフトも脱落状態になり、走行不能になった。
29,2019年10月28日,長野,ＨＰ,ＢＭＷ,３２０ｄ,2015年06月,"26,400 Km",LDA-3D20,N47D20C,その他,２０１９年１０月,ｉｄｒｉｖｅ（ナビゲーション及び車両管理システム）のコントロールディスプレイに『ｎｏ　ｓｉｇｎａｌ』と表示され、動作不能になる。
30,2019年10月28日,東京,電話,ジープ,ラングラー,2014年08月,"27,100 Km",DBA-JK36S,G,保安灯火,不明,ワイパーを立てた状態でボンネットを開けるとボンネットに傷がつく。
31,2019年10月28日,神奈川,ＨＰ,トヨタ,プリウスＰＨＶ,2017年11月,"10,000 Km",DLA-ZVW52,2ZR-1NM-1SM,その他,最近,純正ナビ画面が走行中にシャットダウンし、また再起動を繰り返す。
32,2019年10月28日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,キューブ,2014年05月,"30,000 Km",DBA-Z12,HR15,かじ取り,２０１９年９月,ステアリングロックの故障により、キー警告灯が点灯した。
33,2019年10月28日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,ガーラ,2013年04月,"325,200 Km",QRG-RU1ASCJ,A09C,エンジン,不明,エアドライヤからオイルが噴き出す。ドライヤを点検してみると、乾燥剤が全てドロドロになっており、ドライヤのＯＵＴ側の経路にオイルが回っていた。
34,2019年10月28日,愛知,24時間電話,マツダ,アクセラ,2018年09月,"1,450 Km",LDA-BMLFP,S5,その他,２０１９年１０月２６日,優先道路を走行中、前方には止まれの標識が無いのにも関わらず、ヘッドアップディスプレイに、紅白色の止まれの標識が表示された。
35,2019年10月28日,三重,ＨＰ,メルセデス・ベンツ,Ｅ３５０,2011年08月,"130,200 Km",RBA-207359,276,エンジン,２０１９年４月,カムシャフトアジャスターの不具合によりエンジン始動時に異音が発生し、エンジンチェックランプが点灯した。
36,2019年10月28日,大阪,ＨＰ,ニッサン,デイズルークス,2014年08月,"38,000 Km",DBA-B21A,3B20,保安灯火,２０１９年１０月,助手席サイドミラーの開け閉めが出来なくなった。
37,2019年10月28日,島根,24時間電話,スズキ,アルトラパン,2010年05月,不明,DBA-HE22S,K6A,エンジン,２０１９年１０月２７日１９時,エンジンがかからず、ハンドルが動かない。
38,2019年10月28日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,パッソ,2009年05月,"70,000 Km",DBA-QNC10,K3,制動装置,不明,ＡＢＳアクチュエーターの不良により、ＡＢＳが作動した後、ブレーキペダルが床に付くほどに沈み込んでしまい、復旧しなくなる。
39,2019年10月27日,新潟,ＨＰ,日野,プロフィア,2012年03月,"651,329 Km",LKG-SHIEDAG,E13C,乗車装置,２０１９年１０月１８日２２時頃,車を停車させ目の前の自販機でジュースを買おうとエンジンをかけたま降りたら、ドアが勝手にロックされた。
40,2019年10月27日,東京,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2017年11月,"30,000 Km",DBA-JF3,S07B,エンジン,２０１８年３月～現在,下り坂でのエンジンブレーキ使用時、アクセルペダルを踏んでないのに勝手にアクセルを煽ってしまい加速するので怖い。エアコンを入れると顕著に発生する。
41,2019年10月27日,神奈川,24時間電話,ホンダ,トゥデイ,2011年08月,"16,639 Km",AF67,不明,エンジン,２０１９年９月頃,走行中エンジンが止まるようになり、のちにセルでエンジンがかからなくなった。
42,2019年10月27日,神奈川,ＨＰ,フォルクスワーゲン,ポロ,2012年03月,"54,200 Km",ABA-6RCAV,CAV,エンジン,２０１９年１０月２７日,走行中に突如パワーダウンしてマフラーから黒い煙が出た。ＥＰＣと触媒故障のＬＥＤが点灯した。
43,2019年10月27日,神奈川,ＨＰ,ホンダ,フィット,2015年12月,"8,752 Km",DBA-GK3,L13B,車枠・車体,２０１９年１０月２６日,助手席ドアから雨漏りした。
44,2019年10月27日,茨城,ＨＰ,ＢＭＷ,５２８ｉ,2013年05月,"23,600 Km",DBA-XG28,N20B20A,保安灯火,２０１９年３月,ヘッドライトユニット内に水が浸入し、ユニットライトカバー内で曇りが発生して前照灯が明るさを確保できなくなる。
45,2019年10月27日,静岡,ＨＰ,ホンダ,フィット,2007年03月,"181,800 Km",DBA-GD1,L13A,動力伝達,一昨年くらいから,発進時に震える。（ジャダーが出る）アクセルペダルを踏んでも動かない。時々加速時に停止する。ギアをバックに入れると止まったりする。
46,2019年10月27日,愛媛,ＨＰ,ニッサン,リーフ,2012年11月,"125,600 Km",ZAA-AZE0,EM57,電動機(モーター),現在進行中,急速充電を繰り返すことにより、走行用バッテリーが１年で１／６の劣化をし、フル充電で８０ｋｍ、残り３０ｋｍで警告ランプ点灯。エアコン、暖房をつけると、実質３０ｋｍの走行しかできない。
47,2019年10月27日,愛媛,ＨＰ,ニッサン,リーフ,2012年11月,"125,600 Km",ZAA-AZE0,EM57,電気装置,２０１９年１月,１２Ｖバッテリーあがりを、トランスミッションエラーと車が誤判断し、トランスミッションエラーが表示された。
48,2019年10月26日,長野,ＨＰ,マツダ,ＣＸ－５,2013年06月,"71,630 Km",LDA-KE2AW,SH,保安灯火,２０１９年１０月２６日,右ドアミラーが開かなくなった。モーターの空回りが止まらない。
49,2019年10月26日,石川,ＨＰ,ニッサン,ティアナ,2014年02月,"82,000 Km",DBA-L33,QR25,動力伝達,２０１９年１０月２６日,渋滞で低速が続いた後、スピードを出し始めてもシフトチェンジされず、エンジン回転数のみが上がり、強いエンジンブレーキがかかって速度あげれなくなった。
50,2019年10月26日,埼玉,ＨＰ,スバル,フォレスター,2014年02月,"43,000 Km",DBA-SJG,不明,制動装置,２０１９年９月,ブレーキブースターの負圧漏れにより、エンジン始動時にブレーキペダルが固くなってしまう。
51,2019年10月26日,埼玉,ＨＰ,スバル,フォレスター,2014年02月,"43,000 Km",DBA-SJG,不明,制動装置,２０１９年９月,ブレーキブースターの負圧漏れにより、エンジン始動時にブレーキペダルが固くなってしまう。
52,2019年10月26日,愛知,ＨＰ,マツダ,アクセラ,2011年03月,"125,000 Km",DBA-BL3FW,L3,燃料装置,２０１９年１０月,燃料タンクのバッフルプレートの溶接が剥がれたため、発進と停止の際に燃料タンク内からシーソーのような異音が出るようになった。
53,2019年10月26日,山口,ＨＰ,メルセデス・ベンツ,Ｇ６３　ＡＭＧ,2012年12月,"53,559 Km",ABA-463272,157,かじ取り,２０１９年８月２７日ごろ,ステアリングギヤボックスの不具合により、ハンドルが直進状態から左右とも４５度くらいから急に引っ掛かる感じで重くなり、走行できなくなる。
54,2019年10月26日,香川,24時間電話,スズキ,スペーシア,2018年06月,不明,DAA-MK53S,R06A-WA05A,その他,２０１９年１０月２５日,走行中、燃料計の不具合で停車した。
55,2019年10月25日,福島,ＨＰ,マツダ,デミオ,2009年09月,"123,843 Km",DBA-DE5FS,ZY,動力伝達,２０１９年１０月７日,ギアをＲに入れバックしたらガガガ、ガタガタと言う感じの異音と車が上下にグラグラするような振動が発生し、次にＤに入れて前進しようとしてアクセルペダルを踏んだらクリープ現象で進むだけで踏んでも加速せず。それでＮに入れてみたところ、Ｄと同様にクリープ現象が出た。
56,2019年10月25日,愛知,ＨＰ,スバル,エクシーガ,2011年09月,"97,500 Km",DBA-YA5,EJ20,動力伝達,２０１９年１０月２５日,２速から３速へ変速する際に突然激しい衝撃が発生。数秒後にＡＴＦ異常ランプが点滅し、アクセルペダルを踏んでも殆ど前進しなくなる。
57,2019年10月25日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,キャリイ,2019年02月,不明,EBD-DA16T,R06A,保安灯火,不明,窓ガラスを５ｃｍほど開けて走行すると、ガラスが酷く揺れて気になる。
58,2019年10月25日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,バモス,2001年01月,"183,100 Km",GF-HM1,E07Z,エンジン,２０１８年,エキゾーストマニホールドの亀裂により、室内に排煙が侵入してくる。
59,2019年10月25日,徳島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴォクシー,2017年03月,不明,DAA-ZWR80W,2ZR-5JM,制動装置,不明,駐車ブレーキをかけて、一日停めておくと、次の発進時にブレーキがへばりつき、駐車ブレーキを解除しただけでは走り出せなくなる。アクセルペダルを踏み込み、勢いをつけるとガチャーンッと大きな音と共に張り付きが解除される。
60,2019年10月25日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スイフト,2019年07月,不明,DAA-ZC53S,K12C-WA05A,制動装置,１週間前から,ブレーキペダルを踏んだ際に、ピーッという警告音が鳴ることが有る。ブレーキペダルを操作中の１秒～５秒間程度だけ鳴る。
61,2019年10月25日,大分,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2015年03月,不明,DAA-MH44S,R06A-WA04A,電気装置,２０１９年１０月２３日,補助電源モジュールの故障により、バッテリーの赤ランプが点灯したため、ディーラーに連絡し、引き揚げてもらったところ、引き揚げ時にベルトが切れた。それぞれの部位にリコールが出ていたが、この車は対象範囲外だった。
62,2019年10月24日,北海道,ＨＰ,ニッサン,セレナ,2010年05月,"98,000 Km",DBA-CNC25,MR20,排ｶﾞｽ･騒音,２０１８年５月頃,触媒コンバーターの次にある消音機前部側の接続部分のボルト固定用金物とマフラー本体の溶接部が無くなっており、そのつなぎ目から排気ガスが出ていて騒音が少し大きくなった。
63,2019年10月24日,東京,ＨＰ,フォルクスワーゲン,ティグアン,2011年12月,"48,000 Km",ABA-5NCCZ,CCZ,電気装置,２０１９年８月・１０月,後輪のスピードセンサーの不具合により、走行中に警告音（ポーンというチャイム音）が鳴り、ブレーキ関係を始め警告灯がメーターパネルに複数点灯した。
64,2019年10月24日,埼玉,ＨＰ,マツダ,アクセラスポーツ,2016年10月,"18,800 Km",LDA-BMLFS,S5,その他,不明,雨などで視界不良の状況で走行しているとき、ＬＡＳ（レーンキープアシストシステム）、ＬＤＷＳ（車線逸脱警報システム）、ＡＬＨ（アダプティブＬＥＤヘッドライト）、ＦＯＷ（前方衝突警報システム）、ＳＢＳ（スマートブレーキサポート）などの警告灯が多数点灯。エンジンをいったん切って再びエンジンを起動させると警告灯は消灯する。
65,2019年10月24日,静岡,ＨＰ,スマート,フォーフォー,2017年01月,"23,000 Km",DBA-453044,281M09,保安灯火,２０１９年５月,走行中、ヘッドライトが点灯、故障の表示有り。手動スイッチで消えず。エンジンを切る。
66,2019年10月24日,三重,ＨＰ,マツダ,キャロル,2015年09月,"30,036 Km",DBA-HB36S,R06A,エンジン,不明,停車をするためにＤ→Ｐに入れたらアイドリングが急上昇した。アクセルペダルを踏んでいないのにエンジン回転数が上がり、早く走る。
67,2019年10月24日,三重,ＨＰ,マツダ,キャロル,2015年09月,"30,036 Km",DBA-HB36S,R06A,動力伝達,不明,信号待ちでシフトをＤに入れてブレーキペダルを踏んでいたが急に走りだした。
68,2019年10月24日,京都,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＭＲ－Ｓ,2005年11月,"107,500 Km",TA-ZZW30,1ZZ,動力伝達,不明,トランスミッションの不良により、エンジンが停止し、ギアが入らなくなった。
69,2019年10月24日,兵庫,ＨＰ,三菱,ふそうエアロスター,2011年01月,"316,950 Km",LKG-MP37FK,6M60,排ｶﾞｽ･騒音,２０１９年６月１３日,エアドライヤにスラッジが溜まり、排気バルブに噛みこみエアが溜まらなくなった。
70,2019年10月24日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2014年09月,"50,400 Km",CBA-TRH214W,2TR,車枠・車体,不明,白色塗装の車で、ボディ塗装が剥がれた。
71,2019年10月23日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2012年02月,"150,000 Km",SKG-FBA30,4P10,燃料装置,不明,インジェクターの不良により、エンジン警告灯が点灯した。修理をしたが、不調が再発すると共にインジェクターをエンジンに固定するボルト部分が破損し、エンジンブロックの修理が必要になった。
72,2019年10月23日,石川,ＨＰ,ホンダ,フリードハイブリッド４ＷＤ,不明,不明,DAA-GB8,LEB-H1,その他,２０１７年１月頃から,燃料が３～４メモリ減った状態で給油できない。
73,2019年10月23日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,パサート,2015年02月,"30,000 Km",DBA-3CCAX,CAX,電気装置,２０１６，２０１８／１０，２０１９／８・,スピードセンサーの故障により、走行中、制動中にＡＢＳ、ＥＳＰ、ブレーキ他の警告灯一斉に点灯した。これまでに４回発生している。
74,2019年10月23日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,不明,"153,000 Km",MC11S,F6A,エンジン,２０１９年１０月,オルタネーターが劣化したため、一般整備として交換し、同時にファンベルトを新品にしたところ、２０日ほどの使用で、ベルトが磨滅し、発電不良になった。
75,2019年10月23日,愛知,ＨＰ,ホンダ,モンキー１２５,2019年06月,"1,700 Km",2BJ-JB02,JB02E,エンジン,２０１９年７～８月,車両完全停止状態、アイドリング状態からブリッピングを行い変速機ギアを１速に操作したところ、その後、エンジンストールした。複数回発生。
76,2019年10月23日,愛知,ＨＰ,三菱,ふそうキャンター,2015年03月,"57,079 Km",TKG-FEB50,4P10,エンジン,２０１９年８月,乗務員の朝の点検時にエンジンオイル漏れを発見した。
77,2019年10月23日,静岡,ＨＰ,トヨタ,シエンタ,2019年04月,不明,6AA-NHP170G,1NZ-2LM,車枠・車体,２０１９年１０月１８日～１９日,トランク下のバッテリー設置場所へ雨水が浸入し、バッテリが浸水した。
78,2019年10月23日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ゼスト,2006年05月,"52,527 Km",DBA-JE1,P07A,エンジン,不明,アイドルスピードコントロールバルブの不調と思われるアイドリング不調が発生した。
79,2019年10月23日,大阪,ＨＰ,ホンダ,Ｎ－ＢＯＸカスタム,2019年04月,"3,300 Km",DBA-JF3,S07B,動力伝達,２０１９年１０月２２日,警告ランプが複数点灯して、直後に動かなくなった。
80,2019年10月23日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2010年07月,不明,DAA-ZVW30,2ZR-3JM,車枠・車体,２０１９年９月３０日,高速道路を走行中、エンジンアンダーカバーの一部が外れ、地面に引きずった状態になった。
81,2019年10月23日,兵庫,ＨＰ,トヨタ,エスティマ,2010年07月,"78,000 Km",DBA-ACR55W,2AZ,かじ取り,最近,道路の荒れた所を走行した時、及びハンドルを小刻みに動かした時カタカタと異音がする。
82,2019年10月23日,岡山,ＨＰ,ダイハツ,タント,2012年02月,"60,000 Km",CBA-L375S,KF,エンジン,５００００ｋｍから,３０００ｋｍ毎にオイル交換をしていたが、２０００ｋｍ走行でオイルが１リットル減るほど、オイルの消費が酷くなってきた。
83,2019年10月23日,山口,ＨＰ,トヨタ,アイシス,2006年01月,"496,700 Km",DBA-ANM10G,1AZ,制動装置,２０１９年１０月９日に点検整備。,ショックアブソーバーを留める上部のボルトが全く動かず、次回の交換が不可能な状態になった。
84,2019年10月23日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2019年10月,不明,HBD-DA17V,R06A,その他,不明,傾斜のある上り坂に曲がりながら上ろうとすると、対角線上の前後輪が地面から離れてしまい、スタック状態になる。傾斜路へ進入する勢いが弱く、坂を上り損ねてしまうと、ずり下がり時にブレーキも効かない。
85,2019年10月22日,青森,ＨＰ,スバル,アウトバック,2012年05月,"78,000 Km",DBA-BRM,FB25,エンジン,中古車購入時から,アイドリングストップ後、発進のためブレーキペダルから足を離したところ、一瞬だけセルが回った音がするがエンジンがかからずに、すべての警告灯がついた。
86,2019年10月22日,神奈川,ＨＰ,マツダ,ＲＸ－８,2003年05月,"300,121 Km",LA-SE3P,13B,かじ取り,２０１４年秋,走行中にパワーステアリングのアシストが勝手に効いて据え切り状態まで右に切れ込む。突然アシストが無くなりステアリングが普通に切れなくなる。
87,2019年10月22日,千葉,ＨＰ,ホンダ,ＳＨＵＴＴＬＥハイブリッド,2015年06月,"19,000 Km",DAA-GP7,LEB-H1,車枠・車体,２０１９年９月,低速・高速にかかわらず走行中（特に路面のつなぎ目等の段差）および、発進時（低速発進含む）に後部の左右側、上下部などいろいろな箇所から、パキッパキッという金属音がする。
88,2019年10月22日,埼玉,ＨＰ,その他,ＵＰＱ　ｍｅ０１,2017年11月,37 Km,QME01,0.24kw,電気装置,２０１８年１０月,一般道を走行中に突然電源が落ちて走行不能になった。
89,2019年10月22日,茨城,ＨＰ,ニッサン,セレナ,2016年09月,"29,000 Km",DAA-GFC27,MR20-SM24,電気装置,２０１９年１０月１５日,走行中にオルタネーターのプーリーが脱落した。
90,2019年10月22日,栃木,ＨＰ,ニッサン,デイズ,2013年10月,"36,000 Km",DBA-B21W,3B20,保安灯火,２０１９年１０月２２日,ドアミラーがモーター音のみで開閉しなくなった。
91,2019年10月21日,秋田,ＨＰ,スズキ,ジムニー,2018年04月,"5,163 Km",ABA-JB23W,K6A,動力伝達,２０１９年７月,４駆→２駆ギア切り替え時に、ほぼ毎回エラーが発生し、解除するとガゴッと強い異音と振動が発生する。
92,2019年10月21日,埼玉,ＨＰ,フォルクスワーゲン,アルテオン,2018年10月,"7,600 Km",ABA-3HDJHF,DJH,その他,２０１９年１０月２０日,燃料計の不良により、実際の燃料はゼロであるのにも関わらず、メーター上では、２０リットルと表示され、エラーも何も出ない状況であったが、コンビニの駐車場にてエンジンを始動しようとした際にエンジンがストールし、再始動をしても一瞬はかかるがまたストールしてしまうようになった。
93,2019年10月21日,栃木,ＨＰ,スバル,フォレスター,2014年09月,"50,600 Km",DBA-SJ5,FB20,緩衝装置,２０１４年１０月,停車中に左後部車高が下がっていることに気づき、下回り確認すると左右のリアサスペンションスプリングが折損していた。
94,2019年10月21日,愛知,ＨＰ,トヨタ,Ｃ－ＨＲ,2018年09月,"4,331 Km",DBA-NGX10,8NR,制動装置,２０１９年３月、９月,エンジン始動後、ＰレンジからＤレンジにしても、電動パーキングブレーキが解除されない。
95,2019年10月21日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ハーレーダビッドソン,ストリートグライドスペシャル,2018年01月,不明,2BL-FLC,C,車枠・車体,２０１９年９月１５日,一般道の交差点で、信号待ちをした際に、バッテリー周辺から発煙したため、交差点を左折してゼブラゾーンに寄せたところ、発火し、バイクが燃えた。
96,2019年10月21日,岐阜,ＨＰ,ニッサン,セレナ,2008年01月,"150,000 Km",DBA-CC25,MR20,緩衝装置,２年前,メンバーブッシュが劣化し、カタカタ音や突き上げ感がひどくなった。
97,2019年10月21日,大分,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フリード,2008年06月,"160,000 Km",DBA-GB3,L15A,その他,２年前に亀裂が発生,イグニッションキーの樹脂部が割れ、金属部分とイモビライザーの端子が入った樹脂部分が分離してしまったため、樹脂部をキーの近くに持ってかざしていないと、エンジンの作動が維持できない状態になってしまった。
98,2019年10月20日,東京,ＨＰ,ニッサン,セレナ,2011年03月,"78,033 Km",DBA-C26,MR20,エンジン,２０１９年１０月４日,ステアリングロックの不良により、買い物先の駐車場において、いきなりエンジンがかからなくなった。
99,2019年10月20日,山梨,ＨＰ,フォルクスワーゲン,ゴルフ,2009年02月,"71,000 Km",ABA-1KBMY,BMY,制動装置,２０１９年１０月１５日,警告灯ＥＳＰが点灯した。
100,2019年10月20日,福岡,24時間電話,ニッサン,リーフ,2019年09月,不明,ZAA-ZE1,EM57,保安灯火,不明,新車を取りに行った時から運転席のウォッシャーが出ない。
101,2019年10月20日,大分,24時間電話,マツダ,ＣＸ－５,2014年12月,"40,000 Km",LDA-KE2FW,SH,エンジン,不明,エンジン始動後、１ｋｍ程走った所の交差点で、右折待ちの状態から発車した際にエンジンが停止した。
102,2019年10月19日,神奈川,ＨＰ,マツダ,アテンザ,2016年01月,"28,000 Km",LDA-GJ2FP,SH,保安灯火,２０１９年１０月,助手席側のドアミラーが、モーター音はするが開かず、格納されたまま動かなくなった。
