番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
45,2019年03月27日,新潟,ＨＰ,マツダ,プレマシー,2006年09月,"54,000 Km",DBA-CREW,LF,乗車装置,２０１９年３月,突然、左後スライドドアが開かなくなった。
46,2019年03月27日,東京,ＨＰ,ホンダオブアメリカ,ＶＴＸ,2002年02月,"61,500 Km",BC-SC46,SC46E,電気装置,２０１９年３月２０日,エンジン始動後、セルモーターが停止しないのに気づいたので、メインスイッチを切り、エンジンキーを抜いたがエンジンが停止しなかった。その後、思案しているうちにエンジンが停止したが、再始動が出来ず、車両を点検したところ、バッテリーが全壊していた。
47,2019年03月27日,神奈川,ＨＰ,メルセデス・ベンツ,Ｒ３５０,不明,"120,000 Km",W256,M272,エンジン,２０１８年６月１日,バランスシャフトの強度不足による摩耗でタイミングずれ、エンジン警告灯が点灯した。
48,2019年03月27日,茨城,ＨＰ,スズキ,スイフト,2017年03月,"8,700 Km",DBA-ZC83S,K12C,制動装置,２０１７年３月　購入時より続いている,ブレーキペダルの踏み代が少なく、操作時に急ブレーキをかけた様な停止の仕方をする。
49,2019年03月27日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,Ｃ－ＨＲ,2018年05月,"9,000 Km",DBA-NGX50,8NR,動力伝達,２０１８年１２月２９日,高速道路を走行中、減速のためにシフトダウンをしたところ、トルクコンバーターが破損し、ギアが抜けた状態になって走行不能になった。
50,2019年03月27日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ジムニー,2013年03月,"50,200 Km",ABA-JB23W,K6A,かじ取り,不明,８０ｋｍ／ｈくらいで走行中に、路面の凹凸を拾うと、ハンドルが激しく振れだし、停止するまで振れが収まらなくなる。
51,2019年03月27日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エルグランド,2006年03月,"127,000 Km",CBA-ME51,VQ25,その他,不明,燃料計のリコール対象車で、作業を済ませた車両であるが、その後も燃料計の指針が正しい残量を示さない。
52,2019年03月27日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,インテグラ,2013年04月,"26,500 Km",EBL-RC62,RC61E,その他,不明,イモビライザーの不良により、イグニッションをオフにしている状態でも電気が流れ続け、バッテリーが上がる。
53,2019年03月26日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2018年08月,"4,500 Km",DBA-NT32,MR20,制動装置,２０１９年３月,見通しの良い直線路を４０～５０ｋｍ／ｈで走行していた際、対向車はなく、数十メートル先に歩行者が居た程度であるにも関わらず、警報が鳴り、被害軽減ブレーキが作動をして急ブレーキになった。
54,2019年03月26日,岐阜,ＨＰ,ダイハツ,キャスト　アクティバ,2018年10月,"4,300 Km",DBA-LA250S,KF,エンジン,２０１８年１２月以降２週間以内毎,アイドリングストップが約４００ｋｍ走行すると使用不可となり、使用可能までに１００ｋｍの走行が必要になる。
55,2019年03月26日,岐阜,ＨＰ,スバル,エクシーガ,2010年03月,"86,000 Km",DBA-YA4,EJ20,動力伝達,２０１９年３月初旬ごろ,ＣＶＴ（無段変速機）の不良により、一旦停車後にエンジン警告灯が点灯するとともにエンジンが停止した。
56,2019年03月26日,大阪,ＨＰ,ニッサン,エクストレイルハイブリッド,2018年08月,"4,587 Km",DAA-HT32,MR20-RM31,その他,２０１８年９月２０日,信号待ちで停車したところ、フロントソナーが急に鳴り出し、鳴り止まなくなった。同じ現象が何度も続き点検、交換を繰り返すが同じ状態で６ヶ月以上経過している。
57,2019年03月26日,大阪,ＨＰ,アルファロメオ,ジュリア,2018年01月,"3,500 Km",ABA-95220,55273835,エンジン,２０１８年１１月,高速道路走行後に一般道におり、駐車場を探す為車両停止した際にアイドリングストップがかかり、エンジンストップ後に降車した。その後、乗車してブレーキペダルを踏みこんだあとに離し、エンジンの始動をさせた直後、ＡＳＶ装備全てと電動パワステ使用不能の警告が出た。数回エンジンの再始動をしたところ警告は消えたが、ドライブモードがノーマルに固定されて変更出来なくなった。暫く走行すると、変更可能になった。その後アイドリングストップがかからなくなった。
58,2019年03月26日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,タクト,2018年03月,不明,2BH-AF79,AF74E,車枠・車体,不明,メットインスペースの蓋（座席部）がきちんと閉まらない。
59,2019年03月26日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2009年10月,"17,000 Km",ADF-KDH201V,1KD,エンジン,不明,コンプレッサーエルボに亀裂が入り、エンジンが２次エアを吸ってしまう状態になった。
60,2019年03月26日,広島,ＨＰ,スズキ,ハスラーＸターボ,2014年08月,"35,000 Km",DBA-MR31S,R06A,エンジン,２０１９年３月２０日,駐車場内にて転回後、アクセル操作無しで急加速し、歩道縁石（２５ｃｍ程度）に衝突した。
61,2019年03月25日,宮城,ＨＰ,ニッサン,エクストレイル　ハイブリッド,2017年05月,"13,000 Km",DAA-HNT32,MR20-RM31,動力伝達,２０１９年３月中古で購入後すぐ。,ＥＶからエンジンに切り替わるタイミングで「キュー」という異音が頻繁になる。
62,2019年03月25日,長野,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシアカスタムＺ,2018年06月,不明,DAA-MK53S,R06A-WA05A,エンジン,納車翌月から,エンジンスタートボタンをおして、普通なら１秒もかからずに始動するが、３秒～４秒セルが回り続けてやっと始動するほど、始動性が悪いことが有る。
63,2019年03月25日,長野,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2009年12月,"126,688 Km",ABA-6RCGG,CGG,動力伝達,２０１９年３月２日,ＤＳＧのメカトロニクスの不良により、信号停止のために８０～１００ｍ手前からエンジンブレーキ減速していたところ、カコーンという音がし、停車後は前にも後ろにも動かなくなった。停車時、ギアのインジケーターが点滅していた。
64,2019年03月25日,神奈川,ＨＰ,フォルクスワーゲン,ポロＧＴＩ,2018年11月,"7,000 Km",ABA-AWCZP,CZP,動力伝達,２０１８年１１月１７日,シフトデバイスとＶＣＭをつなぐ配線の接触が悪く、シフトポジションがＶＣＭに伝わら無くなったため、エンジン始動後、ギアをＤレンジに入れて発進すると、突然ギア抜けの様な症状が出て走行不能になった。
65,2019年03月25日,静岡,ＨＰ,ジープ,グランドチェロキー,2019年02月,200 Km,DBA-WK36TA,G,保安灯火,２０１９年２月２８日,ＬＥＤ昼間走行灯を備えた車両において、方向指示器を操作した際に、方向指示器が作動している側の昼間走行灯が消灯する。
66,2019年03月25日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＸＶ,2017年11月,"25,000 Km",DBA-GT7,FB20,エンジン,不明,走行中にノッキング音がする。販売店からは、トレースノックであり、異常ではないと言われているが、年月が経つに連れて音が増大している。
67,2019年03月25日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,HYOSUNG,ＧＴ２５０Ｒ,不明,"20,000 Km",GT250R,不明,動力伝達,２～３日前発見,フロントドライブシャフトとフロントスプロケットの固定ナットが無くなっていた。
68,2019年03月25日,佐賀,ＨＰ,トヨタ,ランドクルーザープラド,2004年09月,"177,500 Km",TA-VZJ120W,5VZ,車枠・車体,２０１７年～２０１８年,パールホワイト色塗装の車で、各部の塗装が剥がれ、下地がでている。剥がれは数十か所に及んでいる。
69,2019年03月25日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１１６ｉ,2014年03月,"36,000 Km",DBA-1A16,N13B16A,動力伝達,車検時に発見,車検時に、変速機からのオイル漏れが発見された。
70,2019年03月24日,秋田,ＨＰ,ニッサン,キューブ,不明,"35,000 Km",DBA-Z12,不明,動力伝達,２０１７年１２月,ＣＶＴよりコロコロと異音がする。
71,2019年03月24日,新潟,ＨＰ,マツダ,デミオ,2016年12月,不明,LDA-DJ5FS,S5,保安灯火,２０１９年３月２０日,相手の車が交差点の停止位置を超えてきたため、ホーンをならそうとしたら鳴らなかった。
72,2019年03月24日,千葉,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2019年01月,300 Km,DAA-HE12,HR12-EM57,車枠・車体,２０１９年３月１７日,給油口側リアフェンダー裏側の溶接部分にサビが発生した。
73,2019年03月24日,静岡,ＨＰ,ヤマハ,ＦＪＲ１３００ＡＳ,2017年09月,"5,000 Km",2BL-RP27J,P518E,動力伝達,２０１９年２月１１日,ＹＣＣ－Ｓ（ヤマハ電子制御シフト）搭載車で、走行中にＹＣＣ－Ｓの警告灯が点滅、点灯し、変速しなくなる。停車すると走行不能になった。
74,2019年03月24日,兵庫,ＨＰ,アウディ,Ａ５スポーツバック,2010年05月,"79,500 Km",ABA-8TCDNL,CDN,動力伝達,２０１６年ごろから,ＤＳＧ（自動変速機）の不具合により、一定速度で走行中にエンジン回転数が上下する。その他に、バックをしようとしてもバックできず、前方駐車時に事実上の運転不能に陥った。
75,2019年03月24日,兵庫,ＨＰ,アウディ,Ａ５スポーツバック,2010年05月,"79,500 Km",ABA-8TCDNL,CDN,エンジン,２０１６年ごろから,エンジンオイルの消費が激しく、１０００ｋｍで１．２Ｌ程度のオイルを追加注入しないとオイルレベルを確保できない。
76,2019年03月23日,福島,ＨＰ,フィアット,５００,2015年03月,"15,715 Km",ABA-31212,169A4,動力伝達,新車購入後ちょうど４年目。１５６４０ｋｍ,デュアロジック（自動変速機）のソレノイド作動不良により、突然の警告音と共にギアが「Ｎ」に入り国道の交差点内で立ち往生した。ディーラー持ち込み後も右左折、信号待ちの都度ギア抜けが頻発した。
77,2019年03月23日,東京,ＨＰ,フォルクスワーゲン,ポロＧＴＩ,2013年04月,"11,900 Km",ABA-6RCAV,CAV,乗車装置,２０１９年３月,３０分程度走行後の停車時に、警告音と共にエアバッグ警告灯が点灯した。
78,2019年03月23日,東京,ＨＰ,三菱,デリカＤ５,2014年11月,"26,100 Km",LDA-CV1W,4N14,エンジン,一番最近２０１９年３月１３日　以前にも数,ブレーキペダルを踏むと、エンジン回転が異常に上がり、アクセルペダルを踏んでる感覚になる。
79,2019年03月23日,東京,ＨＰ,トヨタ,ｉＱ,2011年03月,"30,100 Km",DBA-NGJ10,1NR,車枠・車体,２０１９年３月,洗車時にルーフ部分（パールホワイト）をスポンジで擦ったら塗装が剥がれ、その後も剥がれが広がっている。特に錆びも無し。
80,2019年03月23日,京都,ＨＰ,ルノー,カングー,2018年11月,"1,200 Km",ABA-KWH5F1,H5F,エンジン,２０１９年３月,エンジンを一時停止後、１０分程たって再始動させようとすると、電気が来ていないのか、メーター周りが真っ暗になりウンともスンともいわなくなった。不思議なことにナビは普通に動いていた。救援を呼び２０分程すると何事もなかったかの様にエンジンがかかった。
81,2019年03月23日,滋賀,ＨＰ,三菱,ふそうキャンター,1993年11月,"392,416 Km",U-FE439F,4D34,制動装置,２０１９年３月２０日,前日、峠越えでブレーキがゴロゴロと異音がした。翌日、街中の交差点でブレーキを踏んだら利かなくなった。
82,2019年03月22日,北海道,ＨＰ,ニッサン,オッティ,2007年10月,"73,000 Km",DBA-H92W,3G83,車枠・車体,２０１９年３月１７日,右後輪の緩衝装置上部にあるフレームが腐食により破断し、足回りが後ろにズレた。
83,2019年03月22日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハリアーハイブリッド,2017年12月,"44,000 Km",DAA-AVU65W,2AR-2JM-2FM,制動装置,２０１９年２月２５日,約６０ｋｍ／ｈで走行中、前車に接近してしまったため、ブレーキをかけたが、意図したよりもブレーキが弱くしか効かず、前車に追突した。
84,2019年03月22日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2012年09月,"93,900 Km",DBA-MH34S,R06A,エンジン,不明,補機ベルトが頻繁に鳴く。整備工場で整備をしてもらったが、すぐに再発した。
85,2019年03月22日,宮城,ＨＰ,三菱,ｅＫカスタム,2016年11月,"6,850 Km",DBA-B11W,3B20,走行装置,２０１９年３月１３日,タイヤ交換において、適正な手順でボルトを仮締めした後、トルクレンチを用いて適正トルク内（適正値８８～１０８Ｎのところ、１００Ｎ）で増し締めしていたところ、左後輪の１本のハブボルトが破断した。
86,2019年03月22日,東京,ＨＰ,メルセデス・ベンツ,Ｂ１８０,2013年02月,"40,164 Km",DBA-246242,270,動力伝達,２０１９年３月１０日,左フロントアクスルシャフト・スプライン部の摩耗により、駆動伝達が出来ず、一時停止後、突然走行不能になった。
87,2019年03月22日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2012年07月,"15,000 Km",DBA-BRG,FA20,かじ取り,不明,ステアリングギアボックスのユニバーサルジョイント部で、ガタが出るようになった。
88,2019年03月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2011年03月,"155,200 Km",SKG-FEA70,4P10,エンジン,不明,エンジンオイルキャップが破損したため、高速道路を走行中にオイルが吹き出し、エンジンが壊れてエンストした。
89,2019年03月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,アディバ,ＡＤ１　２００,2018年05月,不明,AD1,不明,車枠・車体,不明,坂道で左折をすると、車体が倒れ込み、転倒してしまう。
90,2019年03月22日,千葉,ＨＰ,ボルボ,Ｖ４０,2018年12月,200 Km,LDA-MD4204T,D4204T,エンジン,２０１９年３月２１日,エンジン性能が低下していますという表示が出て、車がガタガタしてエンストしそうになる。
91,2019年03月22日,茨城,ＨＰ,マツダ,ＡＺ－ワゴン,2011年11月,"47,200 Km",DBA-MJ23S,K6A,かじ取り,２０１８年１２月,ハンドルロック機構装置の不具合により、エンジンがかからなくなった。
92,2019年03月22日,愛知,ＨＰ,クライスラー,３００Ｓ,2015年10月,"28,000 Km",ABA-LX36,G,動力伝達,車検の車載コンピュータアップデート時,走行時に設定できる「ｓｐｏｒｔｓ」モードの表示がメータパネルに表示されないようになった。「ｓｐｏｒｔｓモード」の表示が確認できないので、変則的なギアチェンジにより走行が不安定になる。
93,2019年03月22日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,スカイラインハイブリッド,2016年02月,不明,DAA-HV37,VQ35-HM34,電動機(モーター),不明,炎天下で、アスファルトの温度が高温になり、その影響でインバーターのＩＧＢＴ（絶縁ゲートバイポーラトランジスタ）が過熱すると、駆動モーターの出力トルク制限が行われるため、警告などの表示関係は何も出ないまま、５０ｋｍ／ｈくらいまでしか出なくなる。
94,2019年03月22日,福井,電話,トヨタ,ＲＡＶ４,2007年03月,"60,000 Km",DBA-ACA31W,2AZ,動力伝達,２０１９年２月,走行中にカーンという大きな音がしたので、修理工場に持って行ったところ、オートマチックトランスミッションのケースが割れていた。
95,2019年03月22日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ティグアン,2018年12月,100 Km,LDF-5NDFGF,DFG,制動装置,購入直後から,前方に何もないところで、衝突被害軽減ブレーキの赤い警告が点く。
96,2019年03月22日,兵庫,ＨＰ,ＢＭＷ,１１６ｉ,2013年05月,"72,000 Km",DBA-1A16,N13B16A,燃料装置,２０１９年３月１７日,燃料ポンプの不良により、駐車場においてアイドリング状態で待機中に、エンジン回転数がバラついたと思ったら、エンジンが停止し、その後、再始動出来なくなった。
97,2019年03月22日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2014年08月,"150,000 Km",TKG-FEA60,4P10,エンジン,２０１９年３月１５日,走行中にエンジンが停まり、走行不能になった。
98,2019年03月22日,山口,ＨＰ,トヨタ,カムリハイブリッド,2012年09月,"40,000 Km",DAA-AVV50,2AR-2JM,電動機(モーター),２０１９年２月,インバーターの故障により、高速道路走行中にハイブリットシステムエラー表示が出て、エンジンが停止した。
99,2019年03月22日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2014年09月,"50,000 Km",DBA-JF1,S07A,エンジン,今年に入ってから,アイドリングストップ後、エンジンが始動しないことが有り、始動操作をはじめからやり直すことになってしまう。
